,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
477,28,11,4.3,10,112,0,,0,4,238,2,82,4,0.5,0,0,58,Matt Greene,4,4.8,15,D,1,0,5.3,76,Los Angeles Kings,1367,16:40
478,22,9,0.7,7,5,1,66.7,2,5,37,1,27,5,1.0,2,0,10,Dwight King,3,1.7,14,LW,0,0,11.9,42,Los Angeles Kings,395,14:38
479,24,6,2.1,2,48,1,0.0,0,3,51,0,51,6,1.1,4,3,8,Alec Martinez,-1,3.2,12,D,0,0,7.7,78,Los Angeles Kings,751,14:43
480,21,7,0.9,7,9,7,12.5,1,5,178,2,81,5,-0.3,0,0,123,Kyle Clifford,-5,0.6,12,LW,0,0,5.7,88,Los Angeles Kings,762,9:24
481,27,3,0.4,3,4,18,47.1,16,4,8,1,16,6,0.9,0,2,2,Jeff Carter,-1,1.2,9,C,0,0,11.1,54,Los Angeles Kings,290,18:06
482,33,8,4.3,8,115,0,,0,1,60,0,82,1,-0.9,0,0,16,Rob Scuderi,-7,3.4,9,D,0,0,1.6,63,Los Angeles Kings,1690,20:37
483,26,3,0.9,3,15,23,58.9,33,4,65,0,59,5,-0.7,0,0,30,Brad Richardson,-6,0.2,8,RW,0,1,5.1,98,Los Angeles Kings,759,12:52
484,27,6,0.9,6,25,193,47.4,174,2,147,0,67,2,-0.7,0,0,67,Colin Fraser,-2,0.1,8,C,0,0,3.7,54,Los Angeles Kings,652,9:44
485,25,4,1.3,4,25,111,43.9,87,3,114,1,72,3,-1.6,0,0,26,Trevor Lewis,-3,-0.3,7,C,0,0,2.9,103,Los Angeles Kings,953,13:14
486,21,4,0.6,4,6,85,43.0,64,2,6,0,39,3,-0.3,0,1,2,Andrei Loktionov,-4,0.3,7,C,0,0,5.0,60,Los Angeles Kings,489,12:32
487,31,5,0.4,4,6,20,13.0,3,2,70,1,38,2,-0.1,1,0,8,Trent Hunter,-4,0.3,7,RW,0,0,3.9,51,Los Angeles Kings,384,10:06
488,22,2,0.4,2,4,0,100.0,1,2,59,1,26,2,0.0,0,0,28,Jordan Nolan,2,0.4,4,C,0,0,10.5,19,Los Angeles Kings,243,9:21
489,36,3,0.3,3,6,3,40.0,2,1,52,1,28,1,-0.3,0,0,20,Ethan Moreau,-3,0.0,4,LW,0,0,3.4,29,Los Angeles Kings,295,10:32
490,27,0,0.3,0,5,0,,0,2,5,0,9,2,0.3,0,0,2,Davis Drewiske,0,0.6,2,D,0,0,18.2,11,Los Angeles Kings,113,12:34
491,27,0,0.2,0,4,2,33.3,1,1,7,0,9,2,0.2,0,1,14,Scott Parse,1,0.4,2,C,0,0,22.2,9,Los Angeles Kings,102,11:17
492,27,1,0.1,1,6,1,0.0,0,1,31,0,25,1,0.0,0,0,39,Kevin Westgarth,-3,0.0,2,RW,0,0,7.7,13,Los Angeles Kings,132,5:16
493,26,2,0.0,,0,0,,0,0,0,0,69,0,0.0,,0,6,Jonathan Quick,0,14.7,2,G,,0,,0,Los Angeles Kings,4099,59:25
494,23,0,0.0,,0,0,,0,0,0,0,16,0,0.0,,0,0,Jonathan Bernier,0,2.1,0,G,,0,,0,Los Angeles Kings,890,55:38
495,31,29,2.5,18,45,31,53.7,36,16,70,3,82,24,3.8,11,8,28,Dany Heatley,2,6.3,53,RW,0,0,10.1,238,Minnesota Wild,1717,20:57
496,27,22,1.5,16,62,722,49.5,707,17,81,0,82,22,3.0,6,5,66,Kyle Brodziak,-15,4.6,44,C,0,0,13.8,160,Minnesota Wild,1563,19:04
497,28,32,2.1,16,21,536,52.3,587,9,62,2,55,12,3.0,13,2,28,Mikko Koivu,10,5.1,44,C,3,1,9.3,129,Minnesota Wild,1174,21:21
498,25,17,1.0,11,23,8,27.3,3,12,73,2,69,19,2.8,6,7,28,Devin Setoguchi,-17,3.7,36,RW,0,0,10.9,174,Minnesota Wild,1214,17:36
499,35,21,1.5,16,39,551,53.2,627,10,46,0,73,14,1.6,5,4,24,Matt Cullen,-10,3.1,35,C,0,0,8.5,164,Minnesota Wild,1382,18:56
500,24,12,1.5,8,31,10,33.3,5,8,288,2,74,15,1.3,4,3,103,Cal Clutterbuck,-4,2.8,27,RW,0,4,9.3,161,Minnesota Wild,1210,16:21
501,26,18,1.3,17,21,10,23.1,3,8,59,1,77,8,0.7,1,0,45,Nick Johnson,-6,2.0,26,RW,0,0,5.5,146,Minnesota Wild,1113,14:27
502,22,20,3.9,10,95,0,,0,1,36,1,70,3,1.2,10,2,6,Jared Spurgeon,-4,5.0,23,D,0,0,3.3,92,Minnesota Wild,1512,21:36
503,27,13,0.8,8,9,12,25.0,4,7,3,3,37,9,1.8,5,2,18,Pierre-Marc Bouchard,-1,2.6,22,C,0,0,10.7,84,Minnesota Wild,604,16:19
504,34,14,1.9,11,38,0,,0,0,34,0,41,0,0.6,3,0,24,Marek Zidlicky,-6,2.4,14,D,0,0,0.0,50,Minnesota Wild,847,20:40
505,26,7,0.7,7,91,59,43.8,46,6,151,1,82,6,-1.1,0,0,57,Darroll Powe,-20,-0.4,13,C,0,0,5.5,109,Minnesota Wild,1147,13:59
506,21,9,1.9,4,106,0,,0,2,46,1,63,3,0.1,5,1,19,Marco Scandella,-22,2.0,12,D,0,0,3.9,77,Minnesota Wild,1372,21:47
507,25,11,1.3,8,124,0,,0,1,34,0,51,1,0.3,3,0,57,Nate Prosser,-17,1.6,12,D,0,0,3.1,32,Minnesota Wild,982,19:15
508,24,4,0.6,4,3,2,50.0,2,4,37,1,16,5,0.9,0,1,20,Guillaume Latendresse,6,1.5,9,RW,0,0,13.9,36,Minnesota Wild,243,15:11
509,23,8,1.4,8,78,0,,0,0,78,0,47,1,0.0,0,1,54,Justin Falk,-13,1.5,9,D,0,0,2.2,46,Minnesota Wild,916,19:30
510,28,1,-0.1,1,3,90,52.1,98,4,14,1,29,6,0.5,0,2,6,Erik Christensen,-13,0.4,7,C,0,0,17.6,34,Minnesota Wild,347,11:59
511,24,5,0.1,4,7,3,66.7,6,2,6,1,14,2,0.5,1,0,0,Casey Wellman,-4,0.6,7,C,0,0,8.0,25,Minnesota Wild,178,12:44
512,31,4,1.9,4,104,0,,0,2,77,1,39,2,0.0,0,0,14,Greg Zanon,-1,2.0,6,D,0,0,7.4,27,Minnesota Wild,726,18:37
513,29,4,0.2,4,34,210,54.8,255,1,70,0,58,1,-1.1,0,0,54,Warren Peters,-15,-0.9,5,LW,0,0,1.9,54,Minnesota Wild,614,10:35
514,26,4,2.8,4,80,0,,0,1,72,0,51,1,-0.4,0,0,62,Clayton Stoner,3,2.4,5,D,0,0,2.1,47,Minnesota Wild,897,17:36
515,29,5,1.1,5,39,0,,0,0,11,0,20,0,-0.1,0,0,8,Tom Gilbert,-5,1.0,5,D,0,0,0.0,22,Minnesota Wild,540,27:01
516,23,1,0.1,1,23,0,,0,2,12,0,13,2,0.3,0,0,2,Steven Kampfer,-7,0.3,3,D,0,0,16.7,12,Minnesota Wild,238,18:17
517,23,2,0.2,2,9,9,35.7,5,1,19,1,11,1,0.1,0,0,11,Carson McMillan,1,0.3,3,RW,0,0,12.5,8,Minnesota Wild,122,11:04
518,29,2,2.5,2,121,0,,0,0,60,0,62,1,-1.0,0,1,30,Nick Schultz,-10,1.5,3,D,0,0,2.6,38,Minnesota Wild,1215,19:36
519,19,3,0.2,3,2,0,,0,0,17,0,9,0,0.1,0,0,6,Brett Bulmer,1,0.2,3,RW,0,0,0.0,7,Minnesota Wild,99,11:02
520,25,0,0.1,0,5,0,,0,2,32,0,24,2,0.1,0,0,55,Matt Kassian,-2,0.2,2,LW,0,0,15.4,13,Minnesota Wild,133,5:33
521,25,0,0.1,0,5,30,53.8,35,2,2,2,9,2,0.2,0,0,0,Chad Rau,-1,0.3,2,C,0,0,28.6,7,Minnesota Wild,98,10:53
522,24,1,0.1,1,3,5,28.6,2,1,8,0,7,1,0.1,0,0,2,David McIntyre,-1,0.2,2,C,0,0,16.7,6,Minnesota Wild,76,10:55
523,33,1,0.1,1,14,5,44.4,4,1,53,1,35,1,-0.6,0,0,14,Jed Ortmeyer,-8,-0.5,2,RW,0,0,2.4,41,Minnesota Wild,340,9:43
524,33,2,0.0,,0,0,,0,0,0,0,46,0,0.0,,0,2,Niklas Backstrom,0,8.8,2,G,,0,,0,Minnesota Wild,2590,56:18
525,22,2,0.3,2,21,1,75.0,3,0,71,0,37,0,-0.7,0,0,10,Colton Gillies,-5,-0.5,2,C,0,0,0.0,24,Minnesota Wild,339,9:10
526,27,2,0.9,2,35,0,,0,0,3,0,17,0,-0.2,0,0,4,Mike Lundin,-1,0.7,2,D,0,0,0.0,9,Minnesota Wild,344,20:12
527,30,2,0.2,2,2,5,16.7,1,0,7,0,5,0,0.0,0,0,0,Jeff Taffe,2,0.2,2,C,0,0,0.0,7,Minnesota Wild,65,12:55
528,30,2,0.2,2,5,7,30.0,3,0,26,0,21,0,-0.4,0,0,15,Stephane Veilleux,-2,-0.2,2,LW,0,0,0.0,16,Minnesota Wild,211,10:04
529,20,2,0.0,2,2,0,,0,0,5,0,6,0,0.0,0,0,2,Jason Zucker,-2,0.0,2,LW,0,0,0.0,10,Minnesota Wild,66,11:02
530,22,0,-0.1,0,8,33,43.1,25,1,15,0,10,1,-0.1,0,0,15,Cody Almond,-5,-0.1,1,C,0,0,14.3,7,Minnesota Wild,102,10:13
531,25,0,0.0,0,1,1,50.0,1,1,3,0,6,1,0.0,0,0,4,Jarod Palmer,-2,0.0,1,RW,0,0,7.1,14,Minnesota Wild,80,13:20
532,25,1,0.1,1,1,0,,0,0,0,0,1,0,0.1,0,0,0,Chay Genoway,0,0.1,1,D,0,0,0.0,1,Minnesota Wild,18,18:16
533,22,0,0.0,0,1,0,,0,0,2,0,1,0,0.0,0,0,2,Tyler Cuma,0,0.0,0,D,0,0,,0,Minnesota Wild,11,11:09
534,30,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,2,Jon DiSalvatore,0,0.0,0,LW,0,0,0.0,2,Minnesota Wild,14,14:27
535,30,0,0.6,0,12,0,,0,0,10,0,14,0,-0.2,0,0,4,Kurtis Foster,1,0.4,0,D,0,0,0.0,15,Minnesota Wild,194,13:52
536,21,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Kris Foucault,0,0.0,0,LW,0,0,,0,Minnesota Wild,9,8:50
537,24,0,-0.1,0,5,0,,0,0,1,0,3,0,0.0,0,0,2,Kris Fredheim,-2,-0.1,0,D,0,0,,0,Minnesota Wild,36,11:59
538,21,0,0.0,,0,0,,0,0,0,0,12,0,0.0,,0,0,Matt Hackett,0,2.0,0,G,,0,,0,Minnesota Wild,556,46:18
539,27,0,0.0,,0,0,,0,0,0,0,34,0,0.0,,0,0,Josh Harding,0,6.4,0,G,,0,,0,Minnesota Wild,1855,54:33
540,22,0,0.0,0,2,1,0.0,0,0,12,0,9,0,-0.3,0,0,2,Nick Palmieri,-3,-0.3,0,RW,0,0,0.0,13,Minnesota Wild,94,10:24
541,27,0,0.1,0,17,2,60.0,3,0,64,0,43,0,-0.8,0,0,73,Brad Staubitz,-7,-0.7,0,RW,0,0,0.0,17,Minnesota Wild,280,6:30
542,23,32,1.9,23,39,4,20.0,1,29,104,5,79,33,7.1,9,4,56,Max Pacioretty,2,9.0,65,LW,0,0,11.5,286,Montreal Canadiens,1443,18:16
543,33,26,2.3,23,30,32,42.9,24,24,186,6,82,35,6.7,3,11,48,Erik Cole,11,9.0,61,LW,0,0,14.5,241,Montreal Canadiens,1519,18:32
544,25,44,2.3,27,48,693,49.5,678,13,33,2,81,16,4.5,17,3,24,David Desharnais,10,6.7,60,C,0,0,16.3,98,Montreal Canadiens,1490,18:24
545,29,35,1.4,19,57,854,49.1,824,9,67,2,81,17,3.1,13,5,56,Tomas Plekanec,-15,4.5,52,C,3,3,7.7,220,Montreal Canadiens,1681,20:45
546,22,29,5.3,19,113,0,,0,2,105,0,81,7,2.6,9,5,119,P.K. Subban,9,7.9,36,D,1,0,3.4,205,Montreal Canadiens,1968,24:18
547,22,12,1.3,10,55,366,46.6,319,12,72,2,79,16,1.6,1,2,66,Lars Eller,-5,2.9,28,C,1,2,12.4,129,Montreal Canadiens,1210,15:19
548,26,12,0.6,11,8,13,18.8,3,9,81,3,53,12,1.8,1,3,16,Andrei Kostitsyn,-8,2.5,24,LW,0,0,12.9,93,Montreal Canadiens,805,15:11
549,29,13,0.6,8,9,19,34.5,10,8,7,2,38,9,1.6,5,1,10,Mike Cammalleri,-6,2.2,22,C,0,0,8.1,111,Montreal Canadiens,677,17:49
550,33,19,1.1,8,53,0,,0,2,12,0,43,3,2.0,11,1,10,Tomas Kaberle,-6,3.2,22,D,0,0,6.1,49,Montreal Canadiens,718,16:41
551,23,14,1.6,10,47,0,,0,0,49,0,60,4,1.4,4,4,30,Yannick Weber,-7,3.0,18,D,0,0,4.5,88,Montreal Canadiens,937,15:37
552,29,7,0.8,7,41,7,41.7,5,8,75,0,48,9,0.7,0,0,41,Travis Moen,-3,1.5,16,LW,0,1,20.0,45,Montreal Canadiens,754,15:43
553,26,13,1.9,7,102,1,50.0,1,3,40,1,59,3,0.9,4,0,30,Raphael Diaz,-7,2.8,16,D,2,0,4.9,61,Montreal Canadiens,1062,18:00
554,27,14,5.5,14,250,0,,0,2,131,1,82,2,-0.1,0,0,39,Josh Gorges,14,5.4,16,D,0,0,3.4,59,Montreal Canadiens,1856,22:38
555,33,7,0.4,6,13,19,42.4,14,6,35,0,31,8,0.9,1,2,16,Brian Gionta,-7,1.4,15,RW,0,0,10.7,75,Montreal Canadiens,602,19:26
556,35,7,0.7,5,45,13,31.6,6,3,79,0,61,5,-0.2,0,0,18,Mathieu Darche,-4,0.6,12,LW,2,2,6.5,77,Montreal Canadiens,740,12:08
557,27,9,1.5,6,59,0,,0,2,43,0,43,2,0.6,3,0,8,Chris Campoli,-3,2.1,11,D,0,0,4.7,43,Montreal Canadiens,740,17:12
558,32,9,0.3,8,12,168,49.5,165,0,11,1,38,2,0.0,1,2,14,Scott Gomez,-9,0.2,11,C,0,0,3.4,59,Montreal Canadiens,537,14:08
559,21,5,0.7,5,18,36,43.8,28,5,68,0,42,5,0.4,0,0,28,Louis Leblanc,3,1.1,10,C,0,0,8.6,58,Montreal Canadiens,470,11:12
560,30,3,0.2,2,15,4,42.9,3,4,38,0,38,5,-0.5,1,0,27,Rene Bourque,-16,-0.3,8,LW,0,1,7.5,67,Montreal Canadiens,703,18:29
561,36,7,1.5,6,122,0,,0,1,48,0,53,1,0.0,0,0,29,Hal Gill,-7,1.4,8,D,1,0,3.0,33,Montreal Canadiens,887,16:44
562,25,4,1.1,3,88,0,,0,2,236,0,67,3,-0.2,0,0,30,Alexei Emelin,-18,0.9,7,D,1,1,4.8,62,Montreal Canadiens,1159,17:18
563,26,3,0.3,3,9,131,52.9,147,3,41,1,51,3,-0.2,0,0,37,Petteri Nokelainen,-5,0.1,6,C,0,0,8.8,34,Montreal Canadiens,438,8:35
564,22,4,0.4,4,11,4,0.0,0,1,28,0,38,1,-0.1,0,0,8,Aaron Palushaj,1,0.3,5,RW,0,0,2.7,37,Montreal Canadiens,288,7:34
565,25,2,0.4,2,15,3,40.0,2,2,104,0,39,2,-0.4,0,0,27,Mike Blunden,-1,0.0,4,RW,0,0,5.9,34,Montreal Canadiens,365,9:22
566,26,2,0.8,2,21,0,,0,1,7,0,17,1,0.2,0,0,10,Frédéric St. Denis,3,1.0,3,D,0,0,9.1,11,Montreal Canadiens,247,14:31
567,29,3,0.0,,0,0,,0,0,0,0,17,0,0.0,,0,2,Peter Budaj,0,3.1,3,G,,0,,0,Montreal Canadiens,1037,61:00
568,33,3,0.2,1,7,0,,0,0,7,0,13,0,0.1,2,0,4,Andrei Markov,-4,0.3,3,D,0,0,0.0,17,Montreal Canadiens,234,18:00
569,37,3,0.6,3,25,0,,0,0,12,0,12,0,0.1,0,0,2,Jaroslav Spacek,2,0.7,3,D,0,0,0.0,5,Montreal Canadiens,186,15:29
570,23,3,0.1,2,17,30,49.2,29,0,61,0,20,0,-0.5,0,0,61,Ryan White,-7,-0.4,3,RW,1,0,0.0,12,Montreal Canadiens,290,14:31
571,23,0,0.3,0,3,3,25.0,1,2,11,0,13,2,0.0,0,0,10,Blake Geoffrion,2,0.3,2,LW,0,0,11.8,17,Montreal Canadiens,159,12:13
572,24,2,0.0,,0,0,,0,0,1,0,65,0,0.0,,0,6,Carey Price,0,12.3,2,G,,0,,0,Montreal Canadiens,3944,60:41
573,27,0,0.2,0,3,1,0.0,0,1,32,0,19,1,-0.1,0,0,48,Brad Staubitz,2,0.1,1,RW,0,0,10.0,10,Montreal Canadiens,125,6:34
574,21,0,0.0,0,1,15,16.7,3,0,7,0,3,0,-0.1,0,0,0,Gabriel Dumont,-1,-0.1,0,C,0,0,0.0,1,Montreal Canadiens,26,8:34
575,24,0,0.1,0,5,36,40.0,24,0,9,0,12,0,-0.2,0,0,4,Andreas Engqvist,-1,-0.2,0,C,0,0,0.0,3,Montreal Canadiens,79,6:36
576,30,39,1.9,26,37,66,47.6,60,13,52,3,71,19,4.9,13,5,30,Martin Erat,12,6.8,58,LW,0,1,17.8,107,Nashville Predators,1312,18:29
577,31,34,1.7,19,29,597,46.2,512,14,31,2,78,19,3.9,14,5,26,David Legwand,3,5.7,53,C,1,0,13.6,140,Nashville Predators,1445,18:31
578,31,27,2.0,17,76,629,48.3,588,19,116,7,72,24,4.4,9,5,33,Mike Fisher,11,6.4,51,C,1,0,15.3,157,Nashville Predators,1389,19:18
579,26,30,6.2,18,140,0,,0,7,177,1,78,19,5.2,12,10,46,Shea Weber,21,11.4,49,D,0,2,8.3,230,Nashville Predators,2041,26:10
580,27,39,5.8,16,116,1,0.0,0,3,46,1,79,7,3.5,22,3,30,Ryan Suter,15,9.2,46,D,1,1,5.2,134,Nashville Predators,2094,26:30
581,25,16,1.7,14,28,3,66.7,6,19,62,3,76,27,4.5,2,8,28,Patric Hornqvist,9,6.2,43,RW,0,0,11.7,230,Nashville Predators,1165,15:20
582,24,26,1.7,18,27,6,0.0,0,15,44,3,75,17,3.2,8,1,34,Sergei Kostitsyn,8,4.9,43,LW,0,1,17.5,97,Nashville Predators,1235,16:28
583,22,22,0.7,15,17,220,44.0,173,8,44,1,72,14,2.7,7,6,30,Craig Smith,-9,3.4,36,C,0,0,8.1,172,Nashville Predators,1022,14:11
584,22,20,1.4,13,21,38,50.6,39,10,43,5,68,15,2.5,7,5,21,Colin Wilson,5,3.9,35,C,0,0,13.2,114,Nashville Predators,1097,16:08
585,28,24,0.9,23,17,8,33.3,4,5,151,1,77,6,1.1,1,1,92,Jordin Tootoo,-5,2.0,30,RW,0,0,4.4,136,Nashville Predators,1013,13:09
586,23,13,1.3,13,33,19,36.7,11,15,41,2,73,15,2.5,0,0,27,Matt Halischuk,9,3.8,28,RW,0,0,15.6,96,Nashville Predators,822,11:15
587,23,12,1.0,11,38,446,50.1,448,10,43,3,77,10,0.1,0,0,18,Nick Spaling,-7,1.1,22,C,1,0,9.3,107,Nashville Predators,1210,15:43
588,27,17,2.1,15,151,0,,0,4,84,2,66,4,1.2,1,0,4,Kevin Klein,-8,3.4,21,D,1,0,4.4,91,Nashville Predators,1316,19:56
589,21,12,0.5,12,19,1,0.0,0,7,66,1,43,7,1.3,0,0,6,Gabriel Bourque,-2,1.9,19,LW,0,0,11.9,59,Nashville Predators,550,12:47
590,21,11,2.1,8,98,0,,0,4,33,0,52,5,1.2,3,1,14,Roman Josi,1,3.4,16,D,0,0,7.8,64,Nashville Predators,956,18:23
591,26,8,0.6,8,1,1,0.0,0,2,31,2,19,4,1.0,0,2,10,Andrei Kostitsyn,7,1.6,12,LW,0,0,13.8,29,Nashville Predators,284,14:56
592,36,7,2.1,7,65,0,,0,4,103,2,66,4,0.3,0,0,33,Francis Bouillon,-4,2.4,11,D,0,0,10.5,38,Nashville Predators,1158,17:33
593,21,8,1.4,6,37,0,,0,1,30,2,32,3,1.0,2,2,4,Ryan Ellis,5,2.5,11,D,0,0,8.8,34,Nashville Predators,474,14:50
594,23,4,0.1,4,71,0,,0,3,17,1,33,3,0.4,0,0,6,Jonathon Blum,-14,0.5,7,D,0,0,12.0,25,Nashville Predators,592,17:56
595,25,4,0.3,3,5,0,,0,3,5,0,9,3,0.6,1,0,4,Alexander Radulov,3,0.9,7,RW,0,0,14.3,21,Nashville Predators,174,19:21
596,26,4,0.3,4,9,3,40.0,2,3,37,0,25,3,0.3,0,0,20,Brandon Yip,0,0.6,7,RW,0,0,10.3,29,Nashville Predators,275,10:59
597,26,4,2.2,4,65,0,,0,2,42,0,55,2,0.0,0,0,20,Jack Hillen,6,2.2,6,D,0,0,3.9,51,Nashville Predators,773,14:04
598,32,4,0.4,3,36,228,55.6,285,1,98,0,53,1,-1.1,0,0,30,Jerred Smithson,-6,-0.7,5,C,1,0,4.0,25,Nashville Predators,632,11:56
599,36,5,1.2,4,39,0,,0,0,27,0,23,0,0.1,0,0,8,Hal Gill,4,1.3,5,D,1,0,0.0,16,Nashville Predators,415,18:03
600,29,5,0.0,,0,0,,0,0,0,0,73,0,0.0,,0,0,Pekka Rinne,0,15.5,5,G,,0,,0,Nashville Predators,4169,57:06
601,29,4,0.2,4,7,115,58.8,164,0,16,0,14,0,-0.1,0,0,6,Paul Gaustad,0,0.1,4,C,0,0,0.0,13,Nashville Predators,189,13:31
602,23,3,0.2,3,10,74,47.5,67,0,29,0,22,0,-0.3,0,0,17,Blake Geoffrion,-2,-0.2,3,LW,0,0,0.0,12,Nashville Predators,228,10:21
603,24,1,0.0,1,5,0,,0,1,0,1,11,1,0.1,0,0,2,Niclas Bergfors,-2,0.1,2,RW,0,0,9.1,11,Nashville Predators,89,8:04
604,30,2,0.1,2,3,0,,0,0,29,0,30,0,-0.2,0,0,61,Brian McGrattan,-1,-0.1,2,RW,0,0,0.0,10,Nashville Predators,160,5:19
605,23,1,0.0,,0,0,,0,0,0,0,16,0,0.0,,0,0,Anders Lindback,0,2.1,1,G,,0,,0,Nashville Predators,792,49:32
606,25,1,0.0,1,0,24,45.5,20,0,1,0,5,0,-0.1,0,0,2,Cal O'Reilly,-2,-0.1,1,C,0,0,0.0,1,Nashville Predators,70,14:06
607,21,0,0.0,0,3,0,,0,0,0,0,2,0,0.0,0,0,0,Mattias Ekholm,-1,-0.1,0,D,0,0,0.0,1,Nashville Predators,25,12:25
608,24,0,0.1,0,7,0,,0,0,7,0,9,0,-0.1,0,0,8,Teemu Laakso,-1,0.0,0,D,0,0,0.0,4,Nashville Predators,104,11:35
609,25,0,0.0,0,2,12,55.6,15,0,1,0,4,0,-0.1,0,0,0,Chris Mueller,-1,-0.1,0,C,0,0,0.0,4,Nashville Predators,37,9:09
610,26,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,7,Zack Stortini,0,0.0,0,RW,0,0,0.0,1,Nashville Predators,5,4:53
611,24,0,0.0,0,0,0,,0,0,0,0,1,0,0.0,0,0,0,Ryan Thang,0,0.0,0,LW,0,0,,0,Nashville Predators,9,8:32
612,27,0,0.0,0,1,1,0.0,0,0,7,0,5,0,-0.1,0,0,0,Kyle Wilson,-1,-0.1,0,C,0,0,0.0,2,Nashville Predators,41,8:09
613,28,46,2.3,25,18,24,35.1,13,24,27,5,77,37,8.2,19,10,33,Ilya Kovalchuk,-9,10.5,83,LW,2,3,11.9,310,New Jersey Devils,1882,24:26
614,35,52,1.9,29,26,765,44.1,604,16,61,3,81,26,7.2,21,8,16,Patrik Elias,-8,9.1,78,LW,2,2,15.9,164,New Jersey Devils,1608,19:51
615,27,38,2.3,27,39,33,47.6,30,21,65,3,82,31,6.3,7,7,32,Zach Parise,-5,8.6,69,C,4,3,10.6,293,New Jersey Devils,1762,21:29
616,21,35,2.3,24,57,525,48.8,501,12,83,3,74,16,3.7,8,0,7,Adam Henrique,8,6.0,51,C,3,4,12.3,130,New Jersey Devils,1344,18:10
617,27,16,1.5,8,19,141,42.0,102,22,169,7,80,30,4.8,8,8,138,David Clarkson,-8,6.4,46,RW,0,0,13.2,228,New Jersey Devils,1309,16:22
618,35,23,2.0,21,16,8,55.6,10,17,19,6,82,21,3.6,2,4,40,Petr Sykora,4,5.6,44,RW,0,0,12.4,170,New Jersey Devils,1304,15:54
619,33,27,2.5,23,41,250,43.3,191,10,102,2,82,17,2.5,2,4,34,Dainius Zubrus,7,5.0,44,RW,2,3,15.6,109,New Jersey Devils,1532,18:41
620,31,11,1.1,11,11,3,25.0,1,7,49,2,33,7,1.5,0,0,8,Alexei Ponikarovsky,9,2.5,18,LW,0,0,12.1,58,New Jersey Devils,481,14:34
621,19,16,2.8,11,67,0,,0,2,94,0,65,2,0.7,4,0,20,Adam Larsson,-7,3.4,18,D,1,0,2.9,68,New Jersey Devils,1340,20:37
622,24,13,3.8,10,88,0,,0,4,84,1,82,4,0.4,2,0,26,Mark Fayne,-4,4.2,17,D,1,0,4.3,94,New Jersey Devils,1656,20:11
623,29,15,3.0,14,96,0,,0,1,35,0,56,1,0.6,1,0,16,Andy Greene,3,3.6,16,D,0,0,1.9,53,New Jersey Devils,1092,19:30
624,30,9,0.4,1,16,0,,0,1,19,0,28,3,1.1,8,2,23,Kurtis Foster,-9,1.6,12,D,0,0,5.6,54,New Jersey Devils,480,17:09
625,29,9,3.5,8,125,0,,0,2,177,1,72,2,-0.1,0,0,34,Anton Volchenkov,3,3.4,11,D,1,0,3.2,63,New Jersey Devils,1294,17:59
626,20,7,1.1,7,13,173,51.1,181,2,16,0,41,2,-0.2,0,0,6,Jacob Josefson,10,1.0,9,C,0,0,5.4,37,New Jersey Devils,496,12:06
627,35,9,5.7,8,107,0,,0,0,106,0,82,0,-1.0,0,0,66,Bryce Salvador,18,4.8,9,D,1,0,0.0,52,New Jersey Devils,1657,20:13
628,28,4,0.5,4,25,196,50.1,197,4,102,0,65,4,-0.6,0,0,84,Ryan Carter,-12,-0.1,8,C,0,0,8.5,47,New Jersey Devils,680,10:28
629,34,6,1.2,3,20,0,,0,0,28,1,22,2,0.5,3,2,10,Marek Zidlicky,0,1.8,8,D,0,0,10.0,20,New Jersey Devils,497,22:34
630,22,3,0.1,3,5,8,20.0,2,4,27,0,29,4,0.4,0,0,12,Nick Palmieri,-7,0.5,7,RW,0,0,9.5,42,New Jersey Devils,309,10:38
631,25,6,1.8,5,36,0,,0,1,18,0,30,1,0.3,1,0,4,Matt Taormina,6,2.1,7,D,0,0,3.0,33,New Jersey Devils,496,16:32
632,26,4,0.2,4,3,86,57.8,118,1,11,1,15,2,0.2,0,1,4,Travis Zajac,-3,0.4,6,C,0,0,8.0,25,New Jersey Devils,261,17:22
633,26,5,0.8,5,13,12,20.0,3,1,61,0,32,1,-0.3,0,0,16,Steve Bernier,6,0.5,6,RW,0,0,4.3,23,New Jersey Devils,383,11:58
634,21,5,0.0,5,1,2,33.3,1,1,25,0,43,1,-0.5,0,0,16,Mattias Tedenby,-15,-0.5,6,LW,0,0,2.2,46,New Jersey Devils,462,10:45
635,33,6,1.1,5,41,0,,0,0,32,0,39,0,-0.3,1,0,16,Henrik Tallinder,-11,0.8,6,D,0,0,0.0,43,New Jersey Devils,831,21:19
636,39,4,0.0,,0,0,,0,0,1,0,59,0,0.0,,0,2,Martin Brodeur,0,7.9,4,G,,0,,0,New Jersey Devils,3392,57:30
