,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
341,"$725,000 ",22,"$725,000",0.96,-,Gustav Olofsson,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$725,000 ","$725,000"
342,"$715,000 ",24,"$715,000",0.95,-,Kurtis Gabriel,RW,-,Minnesota Wild 2017-2018 Salary Cap ,"$715,000 ","$715,000"
343,"$660,000 ",32,"$660,000",0.88,-,Daniel Winnik,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$660,000 ","$660,000"
344,"$650,000 ",30,"$650,000",0.86,-,Alex Stalock,G,-,Minnesota Wild 2017-2018 Salary Cap ,"$650,000 ","$650,000"
345,"$454,350 ",31,"$650,000",0.60,-,Nate Prosser,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$650,000 ","$454,350"
346,"$368,002 ",19,"$832,500",0.49,"$400,000",Luke Kunin,C,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$925,000 ","$606,938"
347,"$254,628 ",24,"$650,000",0.34,"$182,500",Nick Seeler,D,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$717,500 ","$321,911"
348,"$165,572 ",24,"$700,000",0.22,-,Ryan Murphy,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$700,000 ","$165,572"
349,"$34,811 ",23,"$832,500",0.05,-,Carson Soucy,D,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$925,000 ","$216,163"
350,"$22,578 ",24,"$700,000",0.03,-,Kyle Rau,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$700,000 ","$22,578"
351,"$8,522 ",23,"$700,000",0.01,"$132,500",Justin Kloos,C,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$792,500 ","$192,486"
352,"$7,526 ",28,"$700,000",0.01,-,Niklas Svedberg,G,-,Minnesota Wild 2017-2018 Salary Cap ,"$700,000 ","$7,526"
353,"$6,500,000 ",30,"$7,000,000",10.61,-,Carey Price,G,-,Montreal Canadiens 2017-2018 Salary Cap ,"$6,500,000 ","$7,000,000"
354,"$5,500,000 ",22,"$5,500,000",8.98,-,Jonathan Drouin,LW,"$1,000,000",Montreal Canadiens 2017-2018 Salary Cap ,"$5,500,000 ","$6,500,000"
355,"$5,500,000 ",29,"$5,000,000",8.98,-,Jeff Petry,D,"$1,000,000",Montreal Canadiens 2017-2018 Salary Cap ,"$5,500,000 ","$6,000,000"
356,"$4,900,000 ",23,"$4,900,000",8.00,-,Alex Galchenyuk,C,-,Montreal Canadiens 2017-2018 Salary Cap ,"$4,900,000 ","$4,900,000"
357,"$4,625,000 ",29,"$4,000,000",7.55,-,Karl Alzner,D,"$2,000,000",Montreal Canadiens 2017-2018 Salary Cap ,"$4,625,000 ","$6,000,000"
358,"$4,500,000 ",28,"$5,000,000",7.35,-,Max Pacioretty,LW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$4,500,000 ","$5,000,000"
359,"$3,900,000 ",26,"$3,000,000",6.37,-,Andrew Shaw,C,"$2,000,000",Montreal Canadiens 2017-2018 Salary Cap ,"$3,900,000 ","$5,000,000"
360,"$3,750,000 ",25,"$2,750,000",6.12,-,Brendan Gallagher,RW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$3,750,000 ","$2,750,000"
361,"$2,100,000 ",30,"$2,000,000",3.43,-,David Schlemko,D,"$250,000",Montreal Canadiens 2017-2018 Salary Cap ,"$2,100,000 ","$2,250,000"
362,"$1,166,666 ",28,"$1,200,000",1.90,-,Paul Byron,C,-,Montreal Canadiens 2017-2018 Salary Cap ,"$1,166,666 ","$1,200,000"
363,"$1,100,000 ",30,"$1,100,000",1.80,-,Jordie Benn,D,-,Montreal Canadiens 2017-2018 Salary Cap ,"$1,100,000 ","$1,100,000"
364,"$912,500 ",24,"$950,000",1.49,-,Phillip Danault,C,-,Montreal Canadiens 2017-2018 Salary Cap ,"$912,500 ","$950,000"
365,"$839,166 ",22,"$832,500",1.37,-,Artturi Lehkonen,LW,"$92,500",Montreal Canadiens 2017-2018 Salary Cap ,"$839,166 ","$925,000"
366,"$725,000 ",22,"$725,000",1.18,-,Jacob De La Rose,LW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$725,000 ","$725,000"
367,"$725,000 ",24,"$675,000",1.18,-,Mike Reilly,D,-,Montreal Canadiens 2017-2018 Salary Cap ,"$725,000 ","$148,789"
368,"$700,000 ",34,"$550,820",1.14,-,Antti Niemi,G,-,Montreal Canadiens 2017-2018 Salary Cap ,"$700,000 ","$550,819"
369,"$650,000 ",23,"$650,000",1.06,-,Charles Hudon,LW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$650,000 ","$650,000"
370,"$639,657 ",19,"$650,000",1.04,"$182,500",Victor Mete,D,"$92,500",Montreal Canadiens 2017-2018 Salary Cap ,"$748,333 ","$645,174"
371,"$600,048 ",26,"$775,000",0.98,-,Nicolas Deslauriers,LW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$775,000 ","$600,048"
372,"$531,240 ",26,"$650,000",0.87,-,Byron Froese,C,-,Montreal Canadiens 2017-2018 Salary Cap ,"$650,000 ","$531,240"
373,"$506,740 ",25,"$725,000",0.83,-,Daniel Carr,LW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$725,000 ","$506,740"
374,"$496,694 ",21,"$832,500",0.81,"$425,000",Nikita Scherbak,RW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$863,333 ","$476,350"
375,"$293,580 ",24,"$650,000",0.48,-,Logan Shaw,RW,-,Montreal Canadiens 2017-2018 Salary Cap ,"$650,000 ","$293,580"
376,"$221,122 ",20,"$832,500",0.36,"$425,000",Noah Juulsen,D,"$92,500",Montreal Canadiens 2017-2018 Salary Cap ,"$894,167 ","$297,286"
377,"$9,000,000 ",28,"$9,000,000",12.44,-,P.K. Subban,D,"$2,000,000",Nashville Predators 2017-2018 Salary Cap ,"$9,000,000 ","$11,000,000"
378,"$8,000,000 ",25,"$8,000,000",11.06,-,Ryan Johansen,C,-,Nashville Predators 2017-2018 Salary Cap ,"$8,000,000 ","$8,000,000"
379,"$7,000,000 ",34,"$7,000,000",9.68,-,Pekka Rinne,G,-,Nashville Predators 2017-2018 Salary Cap ,"$7,000,000 ","$7,000,000"
380,"$6,000,000 ",23,"$6,000,000",8.29,-,Filip Forsberg,C,-,Nashville Predators 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
381,"$4,250,000 ",24,"$4,250,000",5.87,-,Viktor Arvidsson,LW,-,Nashville Predators 2017-2018 Salary Cap ,"$4,250,000 ","$4,250,000"
382,"$4,250,000 ",28,"$4,250,000",5.87,-,Craig Smith,C,-,Nashville Predators 2017-2018 Salary Cap ,"$4,250,000 ","$4,250,000"
383,"$4,100,000 ",29,"$4,100,000",5.67,-,Nick Bonino,C,-,Nashville Predators 2017-2018 Salary Cap ,"$4,100,000 ","$4,100,000"
384,"$4,000,000 ",27,"$5,000,000",5.53,-,Roman Josi,D,-,Nashville Predators 2017-2018 Salary Cap ,"$4,000,000 ","$5,000,000"
385,"$3,750,000 ",27,"$3,500,000",5.18,-,Mattias Ekholm,D,-,Nashville Predators 2017-2018 Salary Cap ,"$3,750,000 ","$3,500,000"
386,"$3,500,000 ",28,"$4,000,000",4.84,-,Kyle Turris,C,-,Nashville Predators 2017-2018 Salary Cap ,"$3,500,000 ","$3,290,335"
387,"$2,982,375 ",31,"$3,200,598",4.12,-,Alexei Emelin,D,-,Nashville Predators 2017-2018 Salary Cap ,"$4,100,000 ","$3,200,598"
388,"$2,500,000 ",26,"$3,000,000",3.46,-,Ryan Ellis,D,-,Nashville Predators 2017-2018 Salary Cap ,"$2,500,000 ","$3,000,000"
389,"$2,000,000 ",26,"$1,800,000",2.76,-,Calle Jarnkrok,C,-,Nashville Predators 2017-2018 Salary Cap ,"$2,000,000 ","$1,800,000"
390,"$1,100,000 ",25,"$1,000,000",1.52,-,Austin Watson,LW,-,Nashville Predators 2017-2018 Salary Cap ,"$1,100,000 ","$1,000,000"
391,"$1,000,000 ",35,"$1,000,000",1.38,-,Scott Hartnell,LW,-,Nashville Predators 2017-2018 Salary Cap ,"$1,000,000 ","$1,000,000"
392,"$863,333 ",23,"$832,500",1.19,-,Ryan Hartman,RW,-,Nashville Predators 2017-2018 Salary Cap ,"$863,333 ","$183,516"
393,"$650,000 ",29,"$650,000",0.90,-,Matt Irwin,D,-,Nashville Predators 2017-2018 Salary Cap ,"$650,000 ","$650,000"
394,"$650,000 ",29,"$650,000",0.90,-,Yannick Weber,D,-,Nashville Predators 2017-2018 Salary Cap ,"$650,000 ","$650,000"
395,"$636,633 ",22,"$650,000",0.88,-,Juuse Saros,G,"$92,500",Nashville Predators 2017-2018 Salary Cap ,"$692,500 ","$742,500"
396,"$625,000 ",23,"$650,000",0.86,-,Colton Sissons,C,-,Nashville Predators 2017-2018 Salary Cap ,"$625,000 ","$650,000"
397,"$612,500 ",24,"$650,000",0.85,-,Miikka Salomaki,RW,-,Nashville Predators 2017-2018 Salary Cap ,"$612,500 ",-
398,"$612,500 ",27,"$612,500",0.85,-,Anthony Bitetto,D,-,Nashville Predators 2017-2018 Salary Cap ,"$612,500 ","$612,500"
399,"$244,596 ",21,"$832,500",0.34,"$500,000",Kevin Fiala,LW,-,Nashville Predators 2017-2018 Salary Cap ,"$863,333 ","$235,875"
400,"$220,430 ",37,"$1,000,000",0.30,-,Mike Fisher,C,-,Nashville Predators 2017-2018 Salary Cap ,"$1,000,000 ","$220,430"
401,"$59,415 ",29,"$650,000",0.08,-,Anders Lindback,G,-,Nashville Predators 2017-2018 Salary Cap ,"$650,000 ","$59,415"
402,"$6,000,000 ",25,"$6,000,000",7.95,-,Taylor Hall,LW,-,New Jersey Devils 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
403,"$6,000,000 ",31,"$6,000,000",7.95,-,Cory Schneider,G,-,New Jersey Devils 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
404,"$5,750,000 ",32,"$6,500,000",7.62,-,Travis Zajac,C,-,New Jersey Devils 2017-2018 Salary Cap ,"$5,750,000 ","$6,500,000"
405,"$5,000,000 ",34,"$5,000,000",6.63,-,Andy Greene,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$5,000,000 ","$5,000,000"
406,"$4,875,000 ",26,"$5,000,000",6.46,-,Sami Vatanen,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$4,875,000 ","$3,449,197"
407,"$4,650,000 ",26,"$4,500,000",6.16,-,Kyle Palmieri,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$4,650,000 ","$4,500,000"
408,"$4,583,333 ",26,"$4,750,000",6.08,-,Marcus Johansson,C,-,New Jersey Devils 2017-2018 Salary Cap ,"$4,583,333 ","$4,750,000"
409,"$4,166,666 ",23,"$2,500,000",5.52,-,Damon Severson,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$4,166,666 ","$2,500,000"
410,"$2,750,000 ",32,"$2,500,000",3.65,-,Brian Boyle,C,"$500,000",New Jersey Devils 2017-2018 Salary Cap ,"$2,750,000 ","$3,000,000"
411,"$2,750,000 ",29,"$1,588,235",3.65,-,Eddie Lack,G,-,New Jersey Devils 2017-2018 Salary Cap ,"$2,750,000 ","$1,588,235"
412,"$2,666,666 ",33,"$2,750,000",3.53,-,Ben Lovejoy,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$2,666,666 ","$2,750,000"
413,"$1,666,668 ",26,"$1,950,000",2.21,-,John Moore,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$1,666,668 ","$1,950,000"
414,"$1,650,000 ",29,"$1,650,000",2.19,-,Michael Grabner,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$1,650,000 ","$390,324"
415,"$1,500,000 ",29,"$2,100,000",1.99,-,Patrick Maroon,LW,-,New Jersey Devils 2017-2018 Salary Cap ,"$1,500,000 ","$462,890"
416,"$1,250,000 ",28,"$1,200,000",1.66,-,Keith Kinkaid,G,-,New Jersey Devils 2017-2018 Salary Cap ,"$1,250,000 ","$1,200,000"
417,"$925,000 ",22,"$832,500",1.23,"$2,850,000",Will Butcher,D,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ","$925,000"
418,"$925,000 ",18,"$832,500",1.23,"$2,850,000",Nico Hischier,C,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ","$925,000"
419,"$925,000 ",23,"$832,500",1.23,-,Michael Kapla,D,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ",-
420,"$925,000 ",19,"$832,500",1.23,"$500,000",Michael Mcleod,C,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ","$92,500"
421,"$925,000 ",22,"$832,500",1.23,-,Miles Wood,LW,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ","$925,000"
422,"$894,166 ",20,"$832,500",1.19,-,Pavel Zacha,C,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$894,166 ","$832,500"
423,"$850,000 ",22,"$775,000",1.13,-,Mirco Mueller,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$850,000 ","$775,000"
424,"$800,000 ",31,"$800,000",1.06,-,Drew Stafford,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$800,000 ","$800,000"
425,"$775,883 ",23,"$800,000",1.03,"$32,500",Christoph Bertschy,C,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$775,883 ","$868,383"
426,"$749,167 ",19,"$650,000",0.99,"$92,500",Jesper Bratt,LW,"$82,500",New Jersey Devils 2017-2018 Salary Cap ,"$749,167 ","$897,500"
427,"$700,000 ",27,"$700,000",0.93,-,Jimmy Hayes,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$700,000 ","$700,000"
428,"$660,000 ",25,"$660,000",0.87,-,Blake Coleman,C,-,New Jersey Devils 2017-2018 Salary Cap ,"$660,000 ","$660,000"
429,"$660,000 ",24,"$660,000",0.87,-,Stefan Noesen,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$660,000 ","$660,000"
430,"$650,000 ",29,"$650,000",0.86,-,Brian Gibbons,RW,-,New Jersey Devils 2017-2018 Salary Cap ,"$650,000 ","$650,000"
431,"$650,000 ",29,"$650,000",0.86,-,Brian Strait,D,-,New Jersey Devils 2017-2018 Salary Cap ,"$650,000 ",-
432,"$621,625 ",22,"$832,500",0.82,-,Steven Santini,D,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$925,000 ","$631,176"
433,"$380,520 ",0,"$750,000",0.50,"$82,500",Nick Lappin,RW,"$92,500",New Jersey Devils 2017-2018 Salary Cap ,"$842,500 ","$429,398"
434,"$28,712 ",24,"$660,000",0.04,-,Blake Pietila,LW,-,New Jersey Devils 2017-2018 Salary Cap ,"$667,500 ","$28,235"
435,"$3,495 ",24,"$650,000",0.00,-,Kevin Rooney,C,-,New Jersey Devils 2017-2018 Salary Cap ,"$650,000 ","$3,495"
436,"$6,000,000 ",33,"$7,000,000",8.18,-,Johnny Boychuk,D,-,New York Islanders 2017-2018 Salary Cap ,"$6,000,000 ","$7,000,000"
437,"$6,000,000 ",27,"$6,000,000",8.18,-,Jordan Eberle,RW,-,New York Islanders 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
438,"$5,500,000 ",27,"$6,000,000",7.50,-,John Tavares,C,-,New York Islanders 2017-2018 Salary Cap ,"$5,500,000 ","$6,000,000"
439,"$5,500,000 ",26,"$5,000,000",7.50,-,Nick Leddy,D,-,New York Islanders 2017-2018 Salary Cap ,"$5,500,000 ","$5,000,000"
440,"$5,500,000 ",31,"$1,000,000",7.50,-,Andrew Ladd,LW,"$6,500,000",New York Islanders 2017-2018 Salary Cap ,"$5,500,000 ","$7,500,000"
441,"$4,500,000 ",32,"$5,000,000",6.13,-,Jaroslav Halak,G,-,New York Islanders 2017-2018 Salary Cap ,"$4,500,000 ","$5,000,000"
442,"$3,750,000 ",27,"$4,500,000",5.11,-,Anders Lee,C,-,New York Islanders 2017-2018 Salary Cap ,"$3,750,000 ","$4,500,000"
443,"$3,500,000 ",29,"$5,000,000",4.77,-,Cal Clutterbuck,RW,-,New York Islanders 2017-2018 Salary Cap ,"$3,500,000 ","$5,000,000"
444,"$3,350,000 ",26,"$3,000,000",4.57,-,Casey Cizikas,C,-,New York Islanders 2017-2018 Salary Cap ,"$3,350,000 ","$3,000,000"
445,"$3,300,000 ",27,"$4,000,000",4.50,-,Josh Bailey,LW,-,New York Islanders 2017-2018 Salary Cap ,"$3,300,000 ","$4,000,000"
446,"$2,500,000 ",25,"$3,500,000",3.41,-,Brock Nelson,C,-,New York Islanders 2017-2018 Salary Cap ,"$2,500,000 ","$3,500,000"
447,"$2,200,000 ",28,"$3,100,000",3.00,-,Thomas Hickey,D,-,New York Islanders 2017-2018 Salary Cap ,"$2,200,000 ","$3,100,000"
448,"$1,600,000 ",23,"$875,000",2.18,-,Adam Pelech,D,-,New York Islanders 2017-2018 Salary Cap ,"$1,600,000 ","$875,000"
449,"$1,425,000 ",26,"$1,550,000",1.94,-,Brandon Davidson,D,-,New York Islanders 2017-2018 Salary Cap ,"$1,425,000 ","$358,333"
450,"$1,250,000 ",36,"$1,250,000",1.70,-,Dennis Seidenberg,D,-,New York Islanders 2017-2018 Salary Cap ,"$1,250,000 ","$1,250,000"
451,"$865,260 ",20,"$832,500",1.18,"$212,500",Anthony Beauvillier,LW,"$92,500",New York Islanders 2017-2018 Salary Cap ,"$894,167 ","$925,000"
452,"$863,333 ",20,"$832,500",1.18,"$400,000",Mathew Barzal,C,"$92,500",New York Islanders 2017-2018 Salary Cap ,"$863,333 ","$92,500"
453,"$863,333 ",22,"$832,500",1.18,"$500,000",Ryan Pulock,D,-,New York Islanders 2017-2018 Salary Cap ,"$863,333 ",-
454,"$637,500 ",26,"$650,000",0.87,-,Chris Wagner,C,-,New York Islanders 2017-2018 Salary Cap ,"$637,500 ","$143,295"
455,"$625,000 ",24,"$675,000",0.85,-,Scott Mayfield,D,-,New York Islanders 2017-2018 Salary Cap ,"$625,000 ","$675,000"
456,"$548,400 ",24,"$900,000",0.75,-,Shane Prince,LW,-,New York Islanders 2017-2018 Salary Cap ,"$850,000 ","$577,540"
457,"$405,720 ",21,"$650,000",0.55,"$182,500",Sebastian Aho,D,"$92,500",New York Islanders 2017-2018 Salary Cap ,"$770,000 ","$433,141"
458,"$275,968 ",23,"$700,000",0.38,-,Ross Johnston,LW,"$10,000",New York Islanders 2017-2018 Salary Cap ,"$666,668 ","$298,235"
459,"$8,500,000 ",35,"$9,000,000",12.45,-,Henrik Lundqvist,G,-,New York Rangers 2017-2018 Salary Cap ,"$8,500,000 ","$9,000,000"
460,"$5,700,000 ",30,"$5,000,000",8.35,-,Marc Staal,D,"$1,000,000",New York Rangers 2017-2018 Salary Cap ,"$5,700,000 ","$6,000,000"
461,"$5,350,000 ",24,"$5,000,000",7.84,-,Mika Zibanejad,C,"$1,000,000",New York Rangers 2017-2018 Salary Cap ,"$5,350,000 ","$6,000,000"
462,"$4,625,000 ",26,"$4,000,000",6.78,-,Chris Kreider,LW,"$1,000,000",New York Rangers 2017-2018 Salary Cap ,"$4,625,000 ","$5,000,000"
463,"$4,500,000 ",30,"$4,500,000",6.59,-,Mats Zuccarello-Aasen,RW,-,New York Rangers 2017-2018 Salary Cap ,"$4,500,000 ","$4,500,000"
464,"$3,800,000 ",29,"$4,000,000",5.57,-,Matt Beleskey,LW,-,New York Rangers 2017-2018 Salary Cap ,"$3,800,000 ","$2,000,000"
465,"$2,825,000 ",25,"$2,825,000",4.14,-,Ryan Spooner,C,-,New York Rangers 2017-2018 Salary Cap ,"$2,825,000 ","$637,896"
466,"$2,600,000 ",25,"$2,600,000",3.81,-,Kevin Hayes,C,-,New York Rangers 2017-2018 Salary Cap ,"$2,600,000 ","$2,600,000"
467,"$1,937,500 ",24,"$1,975,000",2.84,-,Vladislav Namestnikov,LW,-,New York Rangers 2017-2018 Salary Cap ,"$1,937,500 ","$1,975,000"
468,"$1,850,000 ",25,"$1,750,000",2.71,-,Jesper Fast,RW,-,New York Rangers 2017-2018 Salary Cap ,"$1,850,000 ","$1,750,000"
469,"$1,300,000 ",30,"$1,300,000",1.90,-,Ondrej Pavelec,G,-,New York Rangers 2017-2018 Salary Cap ,"$1,300,000 ","$1,300,000"
470,"$1,000,000 ",31,"$1,000,000",1.47,-,David Desharnais,C,-,New York Rangers 2017-2018 Salary Cap ,"$1,000,000 ","$1,000,000"
471,"$925,000 ",22,"$832,500",1.36,-,Pavel Buchnevich,LW,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$925,000 ",-
472,"$925,000 ",23,"$832,500",1.36,-,Brady Skjei,D,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
473,"$925,000 ",24,"$832,500",1.36,"$2,850,000",Jimmy Vesey,LW,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
474,"$800,000 ",33,"$1,250,000",1.17,-,Cody McLeod,LW,-,New York Rangers 2017-2018 Salary Cap ,"$1,333,333 ","$1,250,000"
475,"$650,000 ",29,"$650,000",0.95,-,Paul Carey,C,-,New York Rangers 2017-2018 Salary Cap ,"$650,000 ","$650,000"
476,"$450,274 ",21,"$832,500",0.66,"$400,000",Anthony DeAngelo,D,-,New York Rangers 2017-2018 Salary Cap ,"$863,333 ","$431,831"
477,"$333,191 ",24,"$832,500",0.49,-,Rob O'Gara,D,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$925,000 ","$390,775"
478,"$298,380 ",22,"$832,500",0.44,"$850,000",Neal Pionk,D,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$925,000 ","$452,112"
479,"$290,320 ",26,"$650,000",0.43,-,Peter Holland,C,-,New York Rangers 2017-2018 Salary Cap ,"$675,000 ","$278,074"
480,"$235,528 ",0,"$650,000",0.35,"$182,500",John Gilmour,D,"$92,500",New York Rangers 2017-2018 Salary Cap ,"$742,500 ","$480,080"
481,"$124,320 ",24,"$650,000",0.18,-,Ryan Sproul,D,-,New York Rangers 2017-2018 Salary Cap ,"$625,000 ","$128,609"
482,"$7,250,000 ",30,"$7,250,000",11.60,-,Bobby Ryan,RW,-,Ottawa Senators 2017-2018 Salary Cap ,"$7,250,000 ","$7,250,000"
483,"$6,500,000 ",27,"$7,000,000",10.40,-,Erik Karlsson,D,-,Ottawa Senators 2017-2018 Salary Cap ,"$6,500,000 ","$7,000,000"
484,"$6,000,000 ",26,"$6,000,000",9.60,-,Matt Duchene,C,-,Ottawa Senators 2017-2018 Salary Cap ,"$6,000,000 ","$4,935,486"
485,"$5,187,500 ",27,"$5,650,000",8.30,-,Mike Hoffman,LW,-,Ottawa Senators 2017-2018 Salary Cap ,"$5,187,500 ","$5,650,000"
486,"$4,875,000 ",35,"$5,075,000",7.80,-,Marian Gaborik,RW,-,Ottawa Senators 2017-2018 Salary Cap ,"$4,875,000 ","$1,473,390"
487,"$4,200,000 ",36,"$3,100,000",6.72,-,Craig Anderson,G,-,Ottawa Senators 2017-2018 Salary Cap ,"$4,200,000 ","$3,100,000"
488,"$3,250,000 ",29,"$3,250,000",5.20,-,Zack Smith,C,-,Ottawa Senators 2017-2018 Salary Cap ,"$3,250,000 ","$3,250,000"
489,"$3,100,000 ",25,"$2,600,000",4.96,-,Jean-Gabriel Pageau,C,-,Ottawa Senators 2017-2018 Salary Cap ,"$3,100,000 ","$2,600,000"
490,"$2,800,000 ",23,"$3,350,000",4.48,-,Cody Ceci,D,-,Ottawa Senators 2017-2018 Salary Cap ,"$2,800,000 ","$3,350,000"
491,"$2,500,000 ",36,"$2,500,000",4.00,-,Alexandre Burrows,RW,-,Ottawa Senators 2017-2018 Salary Cap ,"$2,500,000 ","$2,500,000"
492,"$2,400,000 ",27,"$1,700,000",3.84,-,Michael Condon,G,-,Ottawa Senators 2017-2018 Salary Cap ,"$2,400,000 ","$1,700,000"
493,"$1,800,000 ",25,"$1,500,000",2.88,-,Ryan Dzingel,C,-,Ottawa Senators 2017-2018 Salary Cap ,"$1,800,000 ","$1,500,000"
494,"$1,100,000 ",28,"$1,200,000",1.76,-,Mark Borowiecki,D,-,Ottawa Senators 2017-2018 Salary Cap ,"$1,100,000 ","$1,200,000"
495,"$1,100,000 ",30,"$1,000,000",1.76,-,Tom Pyatt,C,-,Ottawa Senators 2017-2018 Salary Cap ,"$1,100,000 ","$1,000,000"
496,"$800,000 ",26,"$800,000",1.28,-,Magnus Paajarvi-Svensson,LW,-,Ottawa Senators 2017-2018 Salary Cap ,"$800,000 ","$309,672"
497,"$668,448 ",20,"$832,500",1.07,"$360,000",Thomas Chabot,D,"$92,500",Ottawa Senators 2017-2018 Salary Cap ,"$863,333 ","$733,569"
498,"$650,000 ",24,"$650,000",1.04,-,Fredrik Claesson,D,-,Ottawa Senators 2017-2018 Salary Cap ,"$650,000 ","$650,000"
499,"$389,943 ",22,"$575,000",0.62,-,Ben Harpur,D,-,Ottawa Senators 2017-2018 Salary Cap ,"$653,333 ","$341,310"
500,"$227,175 ",25,"$650,000",0.36,-,Max McCormick,LW,-,Ottawa Senators 2017-2018 Salary Cap ,"$650,000 ","$227,175"
501,"$8,275,000 ",29,"$9,000,000",11.04,-,Claude Giroux,C,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$8,275,000 ","$9,000,000"
502,"$8,250,063 ",28,"$6,000,000",11.01,-,Jakub Voracek,RW,"$4,000,000",Philadelphia Flyers 2017-2018 Salary Cap ,"$8,250,063 ","$10,000,000"
503,"$5,000,000 ",31,"$5,250,000",6.67,-,Andrew MacDonald,D,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$5,000,000 ","$5,250,000"
504,"$5,000,000 ",33,"$5,000,000",6.67,-,Valtteri Filppula,C,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$5,000,000 ","$5,000,000"
505,"$4,700,000 ",29,"$4,700,000",6.27,-,Jori Lehtera,C,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$4,700,000 ","$4,700,000"
506,"$4,500,000 ",24,"$1,500,000",6.01,-,Shayne Gostisbehere,D,"$4,500,000",Philadelphia Flyers 2017-2018 Salary Cap ,"$4,500,000 ","$6,000,000"
507,"$4,333,333 ",24,"$3,000,000",5.78,-,Sean Couturier,C,"$1,000,000",Philadelphia Flyers 2017-2018 Salary Cap ,"$4,333,333 ","$4,000,000"
508,"$3,975,000 ",29,"$4,750,000",5.30,-,Wayne Simmonds,RW,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$3,975,000 ","$4,750,000"
509,"$3,625,000 ",31,"$3,500,000",4.84,-,Matt Read,RW,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$3,625,000 ","$3,500,000"
510,"$3,350,000 ",27,"$3,500,000",4.47,-,Radko Gudas,D,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$3,350,000 ","$3,500,000"
511,"$2,750,000 ",32,"$2,500,000",3.67,-,Brian Elliott,G,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$2,750,000 ","$2,500,000"
512,"$2,500,000 ",29,"$2,250,000",3.34,-,Michal Neuvirth,G,"$250,000",Philadelphia Flyers 2017-2018 Salary Cap ,"$2,500,000 ","$2,250,000"
513,"$2,350,000 ",29,"$2,550,000",3.14,-,Dale Weise,RW,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$2,350,000 ","$2,550,000"
514,"$2,350,000 ",28,"$2,350,000",3.14,-,Michael Raffl,LW,-,Philadelphia Flyers 2017-2018 Salary Cap ,"$2,350,000 ","$2,350,000"
