,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
409,36,2,0.0,,0.0,0.0,,0.0,0,0,46,0,0,0.0,8,Chris Osgood,0,4.3,2,G,,0,,0,,0,Detroit Red Wings,2663,57:53,2009
410,36,0,0.0,0.0,2.0,3.0,40.0,2.0,1,4,13,1,0,0.0,25,Darren McCarty,-2,0.0,1,RW,0.0,0,0.0,0,16.7,6,Detroit Red Wings,69,5:17,2009
411,22,1,-0.1,1.0,4.0,58.0,56.1,74.0,0,37,16,0,0,-0.5,4,Darren Helm,-7,-0.6,1,C,0.0,0,0.0,0,0.0,29,Detroit Red Wings,199,12:26,2009
412,21,0,0.0,0.0,0.0,3.0,57.1,4.0,0,3,2,0,0,-0.1,0,Justin Abdelkader,0,0.0,0,LW,0.0,0,0.0,0,0.0,2,Detroit Red Wings,19,9:18,2009
413,47,0,0.6,0.0,12.0,0.0,,0.0,0,22,28,0,0,-0.4,18,Chris Chelios,1,0.2,0,D,0.0,0,0.0,0,0.0,14,Detroit Red Wings,327,11:40,2009
414,32,0,0.0,,0.0,0.0,,0.0,0,0,40,0,0,0.0,4,Ty Conklin,0,6.2,0,G,,0,,0,,0,Detroit Red Wings,2246,56:09,2009
415,24,0,0.0,,,,,,0,0,1,0,0,0.0,0,Jimmy Howard,0,0.0,0,G,,0,,0,,0,Detroit Red Wings,59,58:36,2009
416,25,43,1.4,16.0,35.0,4.0,0.0,0.0,19,16,72,23,2,5.3,32,Ales Hemsky,1,6.7,66,RW,27.0,4,0.0,0,12.4,185,Edmonton Oilers,1343,18:39,2009
417,32,30,3.9,19.0,69.0,0.0,,0.0,10,82,81,23,5,5.5,98,Sheldon Souray,1,9.4,53,D,11.0,12,0.0,1,8.6,268,Edmonton Oilers,2012,24:51,2009
418,30,36,2.0,23.0,45.0,808.0,54.0,947.0,9,30,80,17,2,2.3,39,Shawn Horcoff,7,4.3,53,C,13.0,8,0.0,0,9.6,178,Edmonton Oilers,1709,21:22,2009
419,26,40,3.9,25.0,136.0,0.0,,0.0,3,47,82,5,1,3.0,26,Tom Gilbert,6,6.9,45,D,14.0,2,1.0,0,4.7,107,Edmonton Oilers,1802,21:58,2009
420,19,25,1.2,20.0,13.0,399.0,42.1,290.0,10,28,76,16,1,2.2,51,Sam Gagner,-1,3.4,41,C,5.0,6,0.0,0,10.3,156,Edmonton Oilers,1274,16:46,2009
421,25,32,3.9,21.0,87.0,0.0,,0.0,5,46,72,7,0,2.9,38,Denis Grebeshkov,12,6.8,39,D,11.0,2,0.0,0,11.3,62,Edmonton Oilers,1524,21:10,2009
422,21,20,0.9,15.0,39.0,441.0,37.2,261.0,14,57,82,18,4,2.4,22,Andrew Cogliano,-6,3.3,38,C,5.0,4,0.0,0,15.5,116,Edmonton Oilers,1181,14:24,2009
423,26,20,1.5,14.0,33.0,60.0,47.4,54.0,12,77,78,17,5,2.1,61,Dustin Penner,7,3.6,37,LW,6.0,5,0.0,0,12.4,137,Edmonton Oilers,1200,15:23,2009
424,32,23,2.7,11.0,82.0,0.0,,0.0,3,27,50,8,1,2.7,30,Lubomir Visnovsky,6,5.3,31,D,12.0,5,0.0,0,9.3,86,Edmonton Oilers,1151,23:01,2009
425,24,20,1.0,13.0,14.0,6.0,40.0,4.0,5,37,64,9,1,1.1,26,Robert Nilsson,1,2.1,29,LW,7.0,4,0.0,0,11.7,77,Edmonton Oilers,972,15:11,2009
426,30,11,0.9,9.0,33.0,29.0,39.6,19.0,11,134,63,16,1,1.4,63,Erik Cole,-3,2.3,27,LW,2.0,5,0.0,0,11.0,145,Edmonton Oilers,1076,17:05,2009
427,24,16,1.1,14.0,55.0,458.0,51.6,489.0,9,60,79,11,3,1.0,21,Kyle Brodziak,4,2.2,27,C,1.0,1,1.0,1,11.1,99,Edmonton Oilers,1005,12:43,2009
428,33,12,1.2,12.0,41.0,25.0,30.6,11.0,13,126,77,14,2,0.7,133,Ethan Moreau,0,1.9,26,LW,0.0,0,0.0,1,8.8,159,Edmonton Oilers,1183,15:22,2009
429,23,12,0.8,10.0,19.0,109.0,48.3,102.0,8,42,63,8,2,0.8,23,Marc Pouliot,1,1.6,20,C,2.0,0,0.0,0,8.5,94,Edmonton Oilers,725,11:30,2009
430,32,8,0.5,7.0,12.0,73.0,40.7,50.0,7,48,38,7,0,0.6,14,Fernando Pisani,-1,1.1,15,RW,0.0,0,1.0,0,9.7,72,Edmonton Oilers,582,15:19,2009
431,35,12,2.6,12.0,157.0,0.0,,0.0,2,98,80,2,0,-0.2,92,Steve Staios,-5,2.4,14,D,0.0,0,0.0,0,2.6,78,Edmonton Oilers,1584,19:48,2009
432,23,7,0.2,7.0,21.0,14.0,44.0,11.0,4,61,46,5,0,0.4,10,Liam Reddox,-6,0.6,12,LW,0.0,1,0.0,0,12.8,39,Edmonton Oilers,482,10:28,2009
433,30,4,0.4,2.0,9.0,2.0,75.0,6.0,6,28,19,7,0,1.0,6,Ales Kotalik,2,1.4,11,RW,2.0,1,0.0,0,12.7,55,Edmonton Oilers,306,16:06,2009
434,23,5,0.3,5.0,10.0,4.0,63.6,7.0,6,95,52,6,0,0.7,181,Zack Stortini,-3,0.9,11,RW,0.0,0,0.0,0,26.1,23,Edmonton Oilers,379,7:17,2009
435,22,11,1.2,11.0,56.0,0.0,,0.0,0,93,60,0,0,0.1,57,Ladislav Smid,-6,1.3,11,D,0.0,0,0.0,0,0.0,33,Edmonton Oilers,897,14:57,2009
436,33,7,1.4,6.0,63.0,0.0,,0.0,2,73,71,2,0,0.1,60,Jason Strudwick,-4,1.5,9,D,0.0,0,1.0,0,6.3,32,Edmonton Oilers,896,12:38,2009
437,23,4,0.1,3.0,7.0,37.0,38.3,23.0,2,6,19,2,0,-0.2,12,Patrick O'Sullivan,-7,-0.1,6,LW,1.0,0,0.0,0,3.4,59,Edmonton Oilers,346,18:14,2009
438,22,1,0.0,1.0,6.0,1.0,80.0,4.0,2,14,11,2,1,0.2,12,Gilbert Brule,-3,0.2,3,C,0.0,0,0.0,0,15.4,13,Edmonton Oilers,109,9:52,2009
439,24,3,0.2,3.0,1.0,9.0,10.0,1.0,0,5,8,0,0,0.1,0,Ryan Potulny,2,0.2,3,C,0.0,0,0.0,0,0.0,9,Edmonton Oilers,84,10:29,2009
440,22,3,0.1,3.0,0.0,1.0,50.0,1.0,0,3,4,0,0,0.2,2,Rob Schremp,2,0.3,3,C,0.0,0,0.0,0,0.0,3,Edmonton Oilers,54,13:35,2009
441,28,0,0.0,0.0,2.0,0.0,,0.0,2,22,22,2,1,0.2,40,Steve MacIntyre,-2,0.2,2,LW,0.0,0,0.0,0,33.3,6,Edmonton Oilers,86,3:55,2009
442,23,0,0.1,0.0,2.0,0.0,,0.0,1,13,7,1,0,0.1,9,Jean-Francois Jacques,0,0.1,1,LW,0.0,0,0.0,0,33.3,3,Edmonton Oilers,52,7:22,2009
443,24,1,0.0,,0.0,0.0,,0.0,0,0,10,0,0,0.0,0,Jeff Deslauriers,0,1.5,1,G,,0,,0,,0,Edmonton Oilers,540,53:58,2009
444,39,1,0.0,,0.0,0.0,,0.0,0,0,63,0,0,0.0,10,Dwayne Roloson,0,13.1,1,G,,0,,0,,0,Edmonton Oilers,3597,57:06,2009
445,30,0,0.0,0.0,0.0,0.0,,0.0,0,0,2,0,0,0.0,0,Jesse Boulerice,0,0.0,0,RW,0.0,0,0.0,0,,0,Edmonton Oilers,7,3:43,2009
446,21,0,-0.3,0.0,6.0,0.0,,0.0,0,0,2,0,0,0.0,0,Taylor Chorney,-4,-0.3,0,D,0.0,0,0.0,0,,0,Edmonton Oilers,31,15:43,2009
447,31,0,0.0,,0.0,0.0,,0.0,0,0,15,0,0,0.0,0,Mathieu Garon,0,1.8,0,G,,0,,0,,0,Edmonton Oilers,815,54:19,2009
448,21,0,0.3,0.0,21.0,0.0,,0.0,0,22,15,0,0,-0.2,59,Theo Peckham,-1,0.0,0,D,0.0,0,0.0,0,0.0,8,Edmonton Oilers,174,11:38,2009
449,24,0,0.0,0.0,0.0,1.0,50.0,1.0,0,3,1,0,0,0.0,0,Tim Sestito,0,0.0,0,LW,0.0,0,0.0,0,0.0,1,Edmonton Oilers,6,5:53,2009
450,25,47,2.2,30.0,52.0,627.0,50.9,650.0,9,30,78,14,4,3.9,22,Stephen Weiss,19,6.1,61,C,17.0,4,0.0,1,9.1,154,Florida Panthers,1389,17:48,2009
451,24,29,1.7,23.0,20.0,10.0,41.2,7.0,20,91,72,31,5,6.0,38,David Booth,10,7.7,60,LW,5.0,11,1.0,0,12.6,246,Florida Panthers,1231,17:05,2009
452,35,32,1.1,19.0,20.0,19.0,36.7,11.0,9,67,63,17,2,3.9,37,Cory Stillman,1,5.1,49,LW,13.0,8,0.0,0,14.8,115,Florida Panthers,1045,16:35,2009
453,23,23,1.0,14.0,14.0,486.0,43.7,377.0,16,95,67,22,5,3.6,48,Nathan Horton,-5,4.6,45,C,9.0,5,0.0,1,16.8,131,Florida Panthers,1196,17:51,2009
454,20,24,1.6,13.0,24.0,40.0,40.3,27.0,20,46,79,21,2,3.6,22,Michael Frolik,10,5.2,45,C,11.0,1,0.0,0,13.3,158,Florida Panthers,1170,14:48,2009
455,25,27,4.3,15.0,128.0,0.0,,0.0,6,115,82,15,2,3.4,68,Jay Bouwmeester,-2,7.7,42,D,11.0,9,1.0,0,8.2,182,Florida Panthers,2213,26:59,2009
456,33,24,3.2,13.0,92.0,0.0,,0.0,7,72,69,15,3,3.8,41,Bryan McCabe,-1,7.0,39,D,11.0,8,0.0,0,9.8,153,Florida Panthers,1596,23:08,2009
457,31,21,1.4,21.0,31.0,11.0,35.3,6.0,11,55,81,15,3,1.5,42,Radek Dvorak,0,2.9,36,RW,0.0,0,0.0,4,11.0,136,Florida Panthers,1331,16:26,2009
458,26,28,4.8,23.0,136.0,1.0,0.0,0.0,5,172,82,6,1,2.0,72,Keith Ballard,14,6.9,34,D,4.0,1,1.0,0,5.7,106,Florida Panthers,1835,22:23,2009
459,33,16,1.2,14.0,22.0,1.0,0.0,0.0,14,68,70,17,4,2.1,46,Richard Zednik,2,3.3,33,RW,1.0,3,1.0,0,11.1,153,Florida Panthers,1091,15:35,2009
460,25,19,1.3,17.0,82.0,509.0,50.0,509.0,12,202,77,13,1,1.0,76,Gregory Campbell,0,2.3,32,C,1.0,1,1.0,0,9.6,135,Florida Panthers,1292,16:47,2009
461,35,19,1.5,18.0,30.0,46.0,28.1,18.0,12,60,79,12,1,1.1,31,Ville Peltonen,6,2.5,31,LW,1.0,0,0.0,0,9.9,121,Florida Panthers,1205,15:15,2009
462,30,16,2.8,13.0,97.0,0.0,,0.0,5,52,68,5,1,1.4,91,Nick Boynton,7,4.2,21,D,3.0,0,0.0,0,4.8,104,Florida Panthers,1129,16:36,2009
463,30,12,0.5,11.0,16.0,259.0,43.2,197.0,7,30,80,7,2,-0.1,29,Brett McLean,-12,0.4,19,C,1.0,0,0.0,0,6.1,114,Florida Panthers,994,12:26,2009
464,24,15,1.0,15.0,33.0,431.0,50.5,439.0,3,43,66,4,1,-0.2,18,Kamil Kreps,2,0.8,19,C,0.0,0,0.0,1,5.2,77,Florida Panthers,922,13:58,2009
465,34,14,4.1,13.0,171.0,0.0,,0.0,4,39,80,4,0,0.4,30,Karlis Skrastins,9,4.4,18,D,0.0,0,1.0,0,7.3,55,Florida Panthers,1645,20:34,2009
466,36,8,1.5,7.0,62.0,0.0,,0.0,2,58,68,2,0,-0.1,37,Jassen Cullimore,-10,1.4,10,D,1.0,0,0.0,0,3.8,52,Florida Panthers,1142,16:48,2009
467,23,5,0.3,4.0,11.0,4.0,20.0,1.0,4,38,37,4,0,0.0,8,Rostislav Olesz,-5,0.3,9,LW,1.0,0,0.0,0,5.8,69,Florida Panthers,488,13:12,2009
468,24,5,0.2,4.0,7.0,2.0,33.3,1.0,2,77,59,2,0,-0.4,34,Anthony Stewart,-6,-0.1,7,RW,0.0,0,1.0,0,3.6,56,Florida Panthers,451,7:39,2009
469,24,5,0.2,5.0,13.0,1.0,0.0,0.0,1,68,34,1,0,0.0,33,Nick Tarnasky,-2,0.2,6,LW,0.0,0,0.0,0,3.1,32,Florida Panthers,268,7:52,2009
470,20,0,0.1,0.0,2.0,0.0,100.0,1.0,2,8,5,2,0,0.3,2,Michal Repik,1,0.4,2,RW,0.0,0,0.0,0,28.6,7,Florida Panthers,38,7:32,2009
471,26,1,-0.1,1.0,11.0,0.0,,0.0,1,22,23,1,0,0.1,11,Noah Welch,-5,0.0,2,D,0.0,0,0.0,0,9.1,11,Florida Panthers,153,6:38,2009
472,20,2,0.0,2.0,2.0,45.0,50.5,46.0,0,8,16,0,0,-0.2,2,Shawn Matthias,-3,-0.2,2,C,0.0,0,0.0,0,0.0,11,Florida Panthers,147,9:10,2009
473,25,0,0.4,0.0,17.0,0.0,,0.0,1,11,9,1,1,0.0,6,Steve Eminger,1,0.4,1,D,0.0,0,0.0,0,7.7,13,Florida Panthers,142,15:49,2009
474,28,1,0.3,1.0,7.0,0.0,,0.0,0,5,2,0,0,0.0,0,Bryan Allen,2,0.3,1,D,0.0,0,0.0,0,0.0,5,Florida Panthers,54,27:11,2009
475,27,1,0.0,,0.0,0.0,,0.0,0,0,31,0,0,0.0,2,Craig Anderson,0,7.6,1,G,,0,,0,,0,Florida Panthers,1636,52:46,2009
476,30,1,0.1,0.0,2.0,0.0,,0.0,0,1,7,0,0,0.0,2,Cory Murphy,-1,0.1,1,D,1.0,0,0.0,0,0.0,8,Florida Panthers,71,10:10,2009
477,32,1,0.0,,0.0,0.0,,0.0,0,0,59,0,0,0.0,2,Tomas Vokoun,0,14.6,1,G,,0,,0,0.0,1,Florida Panthers,3324,56:20,2009
478,32,0,0.1,0.0,0.0,0.0,,0.0,0,20,15,0,0,-0.2,25,Wade Belak,0,-0.1,0,RW,0.0,0,0.0,0,0.0,4,Florida Panthers,66,4:25,2009
479,24,0,0.0,0.0,1.0,0.0,,0.0,0,1,1,0,0,0.0,0,Jason Garrison,0,0.0,0,D,0.0,0,0.0,0,,0,Florida Panthers,12,11:57,2009
480,25,0,0.0,0.0,1.0,0.0,100.0,1.0,0,5,3,0,0,-0.1,7,Tanner Glass,0,0.0,0,LW,0.0,0,0.0,0,0.0,1,Florida Panthers,20,6:45,2009
481,22,0,0.0,0.0,1.0,0.0,,0.0,0,3,3,0,0,-0.1,2,Kenndal McArdle,-1,-0.1,0,LW,0.0,0,0.0,0,0.0,1,Florida Panthers,23,7:30,2009
482,27,0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,0,0.0,0,Janis Sprukts,0,0.0,0,C,0.0,0,0.0,0,0.0,1,Florida Panthers,12,12:19,2009
483,21,39,1.7,23.0,56.0,684.0,49.5,671.0,19,85,82,27,3,5.1,32,Anze Kopitar,-17,6.9,66,C,16.0,7,0.0,1,11.5,234,Los Angeles Kings,1677,20:27,2009
484,26,27,2.0,13.0,20.0,6.0,45.5,5.0,19,49,77,32,1,5.3,30,Alex Frolov,-6,7.3,59,LW,13.0,12,1.0,1,18.2,176,Los Angeles Kings,1534,19:55,2009
485,24,29,1.6,18.0,22.0,29.0,46.3,25.0,17,285,80,24,6,3.8,64,Dustin Brown,-15,5.4,53,RW,11.0,7,0.0,0,8.2,292,Los Angeles Kings,1552,19:24,2009
486,31,24,2.0,14.0,69.0,601.0,54.5,719.0,10,75,82,18,4,2.0,32,Michal Handzus,-7,3.9,42,C,9.0,7,1.0,1,12.6,143,Los Angeles Kings,1550,18:54,2009
487,26,23,1.6,11.0,41.0,448.0,57.2,599.0,8,160,74,18,1,2.7,68,Jarret Stoll,-7,4.2,41,C,12.0,10,0.0,0,11.6,155,Los Angeles Kings,1264,17:05,2009
488,23,34,3.9,8.0,75.0,0.0,,0.0,2,116,72,4,2,2.7,63,Kyle Quincey,-5,6.6,38,D,25.0,2,1.0,0,2.7,150,Los Angeles Kings,1511,20:59,2009
489,23,23,1.8,17.0,29.0,21.0,46.2,18.0,11,60,62,14,1,2.0,16,Patrick O'Sullivan,1,3.8,37,LW,6.0,2,0.0,1,7.0,200,Los Angeles Kings,1205,19:26,2009
490,30,19,1.4,17.0,7.0,2.0,33.3,1.0,6,55,74,8,1,0.9,41,Kyle Calder,-1,2.3,27,LW,2.0,2,0.0,0,8.6,93,Los Angeles Kings,974,13:10,2009
491,19,21,4.1,8.0,114.0,0.0,,0.0,3,90,81,6,1,1.2,56,Drew Doughty,-17,5.3,27,D,13.0,3,0.0,0,4.8,126,Los Angeles Kings,1930,23:50,2009
492,20,14,1.3,10.0,42.0,16.0,36.0,9.0,7,132,82,9,2,0.2,73,Wayne Simmonds,-8,1.5,23,RW,3.0,2,1.0,0,7.1,127,Los Angeles Kings,1135,13:50,2009
493,23,12,0.6,4.0,5.0,24.0,17.2,5.0,2,13,40,4,1,0.6,4,Teddy Purcell,-4,1.2,16,RW,8.0,2,0.0,0,5.9,68,Los Angeles Kings,541,13:31,2009
494,20,8,0.7,4.0,11.0,49.0,43.0,37.0,2,46,40,7,0,0.8,16,Oscar Moller,-3,1.5,15,C,4.0,5,0.0,0,8.6,81,Los Angeles Kings,535,13:22,2009
495,25,12,4.7,11.0,167.0,0.0,100.0,1.0,2,202,82,2,0,-0.2,111,Matt Greene,1,4.5,14,D,1.0,0,0.0,0,2.6,76,Los Angeles Kings,1619,19:44,2009
496,25,8,1.5,4.0,37.0,10.0,37.5,6.0,3,36,69,4,1,0.6,28,Peter Harrold,-13,2.2,12,D,4.0,1,0.0,0,4.2,95,Los Angeles Kings,909,13:10,2009
497,37,12,4.9,12.0,85.0,1.0,0.0,0.0,0,77,82,0,0,-0.7,71,Sean O'Donnell,2,4.2,12,D,0.0,0,0.0,0,0.0,32,Los Angeles Kings,1680,20:29,2009
498,22,5,0.9,2.0,51.0,0.0,,0.0,3,68,41,6,0,0.8,46,Jack Johnson,-18,1.7,11,D,3.0,3,0.0,0,12.0,50,Los Angeles Kings,831,20:17,2009
499,35,4,0.2,4.0,11.0,125.0,47.9,115.0,4,85,56,5,1,0.1,63,Derek Armstrong,-11,0.4,9,C,0.0,1,0.0,0,11.9,42,Los Angeles Kings,475,8:29,2009
500,30,4,0.5,1.0,21.0,0.0,,0.0,1,15,22,3,0,0.6,6,Tom Preissing,-7,1.1,7,D,3.0,2,0.0,0,7.5,40,Los Angeles Kings,368,16:45,2009
501,24,1,0.1,1.0,8.0,123.0,45.3,102.0,4,66,28,4,1,0.1,42,Brian Boyle,-9,0.2,5,C,0.0,0,0.0,0,11.1,36,Los Angeles Kings,284,10:08,2009
502,23,5,0.2,5.0,4.0,43.0,54.7,52.0,0,26,31,0,0,-0.4,11,Brad Richardson,-6,-0.2,5,RW,0.0,0,0.0,0,0.0,37,Los Angeles Kings,335,10:48,2009
503,32,2,1.8,2.0,104.0,0.0,,0.0,2,182,65,2,0,-0.5,90,Denis Gauthier,-11,1.3,4,D,0.0,0,0.0,0,5.6,36,Los Angeles Kings,945,14:32,2009
504,27,3,0.3,3.0,3.0,1.0,50.0,1.0,0,10,12,1,0,-0.1,8,Justin Williams,1,0.3,4,RW,0.0,1,0.0,0,3.6,28,Los Angeles Kings,214,17:51,2009
505,22,2,0.1,2.0,4.0,3.0,25.0,1.0,1,4,6,1,0,0.2,0,Trevor Lewis,0,0.3,3,C,0.0,0,0.0,0,10.0,10,Los Angeles Kings,70,11:36,2009
506,24,3,0.9,2.0,30.0,0.0,,0.0,0,10,17,0,0,0.0,18,Davis Drewiske,1,0.9,3,D,1.0,0,0.0,0,0.0,21,Los Angeles Kings,294,17:19,2009
507,30,0,0.4,0.0,9.0,0.0,,0.0,2,125,76,2,2,-1.0,145,Raitis Ivanans,-8,-0.6,2,LW,0.0,0,0.0,0,8.0,25,Los Angeles Kings,484,6:22,2009
508,25,0,0.0,0.0,4.0,0.0,,0.0,1,2,7,1,1,-0.1,2,Matt Moulson,-4,-0.1,1,LW,0.0,0,0.0,0,16.7,6,Los Angeles Kings,101,14:30,2009
509,23,1,0.0,,0.0,0.0,,0.0,0,0,44,0,0,0.0,0,Jonathan Quick,0,7.9,1,G,,0,,0,,0,Los Angeles Kings,2495,56:42,2009
510,26,1,0.2,1.0,10.0,2.0,60.0,3.0,0,47,27,0,0,-0.4,42,John Zeiler,-2,-0.2,1,RW,0.0,0,0.0,0,0.0,3,Los Angeles Kings,177,6:33,2009
511,26,0,0.0,,0.0,0.0,,0.0,0,0,28,0,0,0.0,2,Erik Ersberg,0,3.3,0,G,,0,,0,,0,Los Angeles Kings,1477,52:45,2009
512,29,0,0.0,,0.0,0.0,,0.0,0,0,19,0,0,0.0,2,Jason LaBarbera,0,1.9,0,G,,0,,0,,0,Los Angeles Kings,995,52:23,2009
513,24,0,0.1,0.0,1.0,1.0,0.0,0.0,0,7,9,0,0,-0.1,9,Kevin Westgarth,1,0.0,0,RW,0.0,0,0.0,0,0.0,1,Los Angeles Kings,45,5:02,2009
514,25,47,2.6,24.0,36.0,768.0,52.7,857.0,11,45,79,20,3,4.2,66,Mikko Koivu,2,6.9,67,C,21.0,5,2.0,4,8.5,236,Minnesota Wild,1697,21:29,2009
515,35,28,1.8,19.0,13.0,7.0,22.2,2.0,13,22,80,22,3,3.7,18,Andrew Brunette,-5,5.5,50,LW,9.0,9,0.0,0,18.6,118,Minnesota Wild,1356,16:57,2009
516,24,30,1.6,16.0,12.0,8.0,57.9,11.0,14,7,71,16,1,3.0,20,Pierre-Marc Bouchard,-5,4.7,46,LW,14.0,2,0.0,0,11.3,142,Minnesota Wild,1205,16:59,2009
517,36,20,1.7,15.0,12.0,86.0,46.6,75.0,13,37,59,25,5,4.6,26,Owen Nolan,5,6.2,45,RW,5.0,12,0.0,0,16.9,148,Minnesota Wild,967,16:24,2009
518,28,29,2.2,19.0,27.0,32.0,46.7,28.0,9,69,82,15,3,1.9,32,Antti Miettinen,-1,4.1,44,RW,9.0,4,1.0,2,8.1,186,Minnesota Wild,1499,18:17,2009
519,31,30,4.1,15.0,95.0,0.0,,0.0,2,74,76,12,3,3.7,76,Marek Zidlicky,-12,7.8,42,D,15.0,10,0.0,0,8.2,147,Minnesota Wild,1680,22:07,2009
520,31,23,1.9,12.0,48.0,579.0,52.0,626.0,9,45,79,13,4,1.1,26,Eric Belanger,-5,3.0,36,C,9.0,4,2.0,0,8.8,147,Minnesota Wild,1409,17:50,2009
521,28,18,4.1,7.0,68.0,0.0,,0.0,7,30,72,14,3,3.4,30,Marc-Andre Bergeron,5,7.4,32,D,11.0,7,0.0,0,10.0,140,Minnesota Wild,1217,16:54,2009
522,23,19,3.4,9.0,62.0,2.0,60.0,3.0,4,58,59,8,2,2.1,45,Brent Burns,-7,5.5,27,D,10.0,4,0.0,0,5.4,147,Minnesota Wild,1323,22:25,2009
523,20,19,1.3,16.0,47.0,509.0,41.5,361.0,5,69,82,5,1,-0.5,41,James Sheppard,-14,0.8,24,C,3.0,0,0.0,0,5.7,88,Minnesota Wild,1245,15:11,2009
524,32,22,5.7,15.0,142.0,0.0,,0.0,1,36,81,2,0,0.4,44,Kim Johnsson,-3,6.1,24,D,5.0,1,2.0,0,2.2,93,Minnesota Wild,1987,24:32,2009
525,26,10,0.6,5.0,5.0,5.0,0.0,0.0,10,15,17,13,2,2.8,2,Marian Gaborik,3,3.4,23,RW,5.0,2,0.0,1,19.1,68,Minnesota Wild,340,20:00,2009
526,27,10,1.2,9.0,31.0,16.0,27.3,6.0,12,98,81,13,1,0.1,40,Stephane Veilleux,-17,1.3,23,LW,1.0,0,0.0,1,8.9,146,Minnesota Wild,1280,15:48,2009
527,21,7,1.3,7.0,39.0,15.0,11.8,2.0,10,356,78,11,1,0.1,76,Cal Clutterbuck,-5,1.5,18,RW,0.0,1,0.0,0,8.1,136,Minnesota Wild,1014,13:00,2009
528,29,12,3.9,11.0,126.0,0.0,,0.0,4,57,81,4,0,0.2,10,Martin Skoula,-12,4.1,16,D,0.0,0,1.0,0,7.3,55,Minnesota Wild,1617,19:58,2009
529,22,6,0.7,4.0,2.0,124.0,42.9,93.0,3,21,37,5,1,0.4,18,Benoit Pouliot,1,1.1,11,LW,2.0,2,0.0,0,14.7,34,Minnesota Wild,438,11:51,2009
530,26,9,4.6,7.0,152.0,1.0,0.0,0.0,2,78,79,2,0,-0.6,31,Nick Schultz,-4,4.0,11,D,0.0,0,2.0,0,4.2,48,Minnesota Wild,1624,20:33,2009
531,23,5,0.4,4.0,10.0,51.0,41.4,36.0,2,35,34,4,0,0.3,10,Dan Fritsche,-3,0.7,9,C,1.0,1,0.0,1,11.8,34,Minnesota Wild,379,11:09,2009
532,19,5,0.5,4.0,9.0,1.0,50.0,1.0,2,55,45,2,1,-0.1,18,Colton Gillies,-2,0.4,7,C,1.0,0,0.0,0,9.1,22,Minnesota Wild,370,8:14,2009
533,23,5,0.5,3.0,15.0,95.0,39.9,63.0,2,14,31,2,1,0.1,12,Peter Olvecky,1,0.6,7,LW,2.0,0,0.0,0,10.5,19,Minnesota Wild,277,8:55,2009
534,27,3,0.5,2.0,3.0,56.0,51.3,59.0,2,37,21,3,0,0.3,16,Krys Kolanos,3,0.8,6,C,1.0,1,0.0,0,10.0,30,Minnesota Wild,223,10:36,2009
535,27,5,1.0,3.0,8.0,0.0,,0.0,1,8,10,1,0,0.6,6,Kurtis Foster,7,1.5,6,D,2.0,0,0.0,0,10.0,10,Minnesota Wild,136,13:35,2009
536,28,2,0.3,2.0,12.0,5.0,0.0,0.0,0,61,36,1,0,-0.3,47,Craig Weller,-3,0.0,3,RW,0.0,1,0.0,0,3.7,27,Minnesota Wild,250,6:57,2009
537,26,3,0.5,3.0,4.0,0.0,,0.0,0,62,51,0,0,-0.4,87,Derek Boogaard,3,0.1,3,LW,0.0,0,0.0,0,0.0,13,Minnesota Wild,255,5:00,2009
538,26,1,0.8,1.0,34.0,0.0,,0.0,1,58,31,1,0,0.0,41,Erik Reitz,-2,0.7,2,D,0.0,0,0.0,0,6.7,15,Minnesota Wild,306,9:52,2009
539,26,1,0.0,0.0,0.0,0.0,,0.0,0,4,4,0,0,0.1,2,Tomas Mojzis,-1,0.1,1,D,1.0,0,0.0,0,0.0,2,Minnesota Wild,29,7:15,2009
540,26,1,0.5,1.0,21.0,0.0,,0.0,0,17,20,0,0,-0.1,21,John Scott,-1,0.4,1,D,0.0,0,0.0,0,0.0,6,Minnesota Wild,185,9:14,2009
541,30,0,0.0,,0.0,0.0,,0.0,0,0,71,0,0,0.0,6,Niklas Backstrom,0,15.6,0,G,,0,,0,,0,Minnesota Wild,4088,57:35,2009
542,24,0,0.0,,0.0,0.0,,0.0,0,0,19,0,0,0.0,2,Josh Harding,0,3.8,0,G,,0,,0,,0,Minnesota Wild,870,45:47,2009
543,35,39,1.4,17.0,20.0,34.0,32.0,16.0,14,56,78,26,4,5.4,74,Alex Kovalev,-5,6.8,65,RW,21.0,11,1.0,1,12.4,209,Montreal Canadiens,1515,19:26,2009
544,30,52,3.8,19.0,111.0,0.0,,0.0,5,61,78,12,3,5.9,36,Andrei Markov,-2,9.7,64,D,32.0,7,1.0,0,7.3,165,Montreal Canadiens,1921,24:38,2009
545,34,34,1.3,20.0,21.0,515.0,54.1,607.0,11,43,65,16,5,3.9,44,Saku Koivu,4,5.2,50,C,12.0,5,2.0,0,13.0,123,Montreal Canadiens,1108,17:03,2009
546,23,18,1.0,9.0,23.0,3.0,50.0,3.0,17,124,74,23,2,3.5,50,Andrei Kostitsyn,-7,4.5,41,LW,9.0,6,0.0,0,13.6,169,Montreal Canadiens,1154,15:35,2009
