,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
423,30.0,816,1006,55.2,0.6,6.8,596,760,56.0,2.0,82,12,6.6,90.6,97.2,Trevor Lewis,C,58.5,18,14:16,12:51,248,46.8,53.2,Los Angeles Kings
424,29.0,1230,1462,54.3,-0.7,4.0,895,1114,55.5,1.5,82,51,7.3,88.1,95.4,Alec Martinez,D,43.2,5,21:38,17:16,333,45.2,54.8,Los Angeles Kings
425,26.0,525,791,60.1,5.6,9.2,375,570,60.3,6.9,49,32,4.9,93.2,98.1,Brayden McNabb,D,37.6,10,15:04,14:26,125,35.3,64.7,Los Angeles Kings
426,27.0,1222,1523,55.5,1.2,4.8,922,1123,54.9,0.6,82,70,6.5,88.0,94.6,Jake Muzzin,D,47.7,15,22:18,17:44,386,47.0,53.0,Los Angeles Kings
427,27.0,395,440,52.7,-2.3,-1.1,302,317,51.2,-4.3,46,10,5.5,93.3,98.8,Jordan Nolan,C,43.8,5,10:51,10:40,89,45.7,54.3,Los Angeles Kings
428,24.0,862,1134,56.8,2.6,5.2,639,838,56.7,2.8,80,20,8.0,90.4,98.4,Tanner Pearson,LW,51.2,25,16:19,12:50,363,41.7,58.3,Los Angeles Kings
429,31.0,137,109,44.3,-6.5,-3.6,110,82,42.7,-9.3,12,3,6.7,94.6,101.3,Teddy Purcell,LW,50.0,2,12:54,12:01,20,49.4,50.6,Los Angeles Kings
430,30.0,459,586,56.1,1.8,4.2,325,409,55.7,1.4,45,19,6.1,90.1,96.3,Devin Setoguchi,RW,54.5,15,12:27,11:52,110,40.9,59.1,Los Angeles Kings
431,24.0,628,734,53.9,-0.7,4.2,483,537,52.6,-2.1,70,19,6.8,91.0,97.8,Nick Shore,C,48.5,11,12:47,11:12,163,42.8,57.2,Los Angeles Kings
432,24.0,685,904,56.9,3.1,6.8,515,669,56.5,3.1,63,31,7.9,90.7,98.6,Tyler Toffoli,C,51.2,19,16:35,13:16,322,40.7,59.3,Los Angeles Kings
433,22.0,35,25,41.7,-10.8,0.2,25,17,40.5,-10.3,5,0,6.7,95.0,101.7,Christoph Bertschy,C,100.0,0,8:08,8:08,5,30.4,69.6,Minnesota Wild
434,23.0,959,971,50.3,0.4,11.9,707,740,51.1,1.2,68,29,9.0,91.6,100.6,Jonas Brodin,D,45.7,16,19:33,16:01,186,52.7,47.3,Minnesota Wild
435,30.0,27,14,34.1,-12.8,0.1,17,12,41.4,-8.9,3,2,10.0,91.7,101.7,Patrick Cannone,C,66.7,1,7:53,6:50,3,25.0,75.0,Minnesota Wild
436,24.0,1075,1085,50.2,1.1,15.6,776,809,51.0,1.5,82,34,10.1,90.8,101.0,Charlie Coyle,C,60.0,30,16:42,14:05,265,49.9,50.1,Minnesota Wild
437,27.0,72,61,45.9,0.7,-0.5,52,45,46.4,0.7,9,0,16.1,87.2,103.3,Zac Dalpe,C,57.1,3,8:33,8:33,14,51.4,48.6,Minnesota Wild
438,22.0,1237,1172,48.7,-1.4,5.1,933,868,48.2,-2.7,76,43,10.9,91.9,102.8,Mathew Dumba,D,44.9,18,20:19,17:14,292,47.1,52.9,Minnesota Wild
439,20.0,167,119,41.6,-12.0,-1.4,130,94,42.0,-11.3,15,3,10.9,94.0,104.9,Joel Eriksson Ek,LW,60.0,3,10:37,10:04,25,44.0,56.0,Minnesota Wild
440,25.0,703,619,46.8,-3.3,2.5,532,468,46.8,-3.5,51,15,8.9,94.0,102.9,Christian Folin,D,41.5,9,14:56,13:49,94,54.9,45.1,Minnesota Wild
441,23.0,84,41,32.8,-12.5,-0.6,68,32,32.0,-15.7,13,3,8.7,95.7,104.3,Kurtis Gabriel,RW,50.0,0,5:49,5:37,6,31.7,68.3,Minnesota Wild
442,24.0,1135,1104,49.3,0.0,16.5,840,839,50.0,0.2,81,33,11.5,92.2,103.7,Mikael Granlund,C,55.8,43,18:49,15:01,317,61.3,38.7,Minnesota Wild
443,23.0,543,353,39.4,-10.7,-4.3,405,273,40.3,-10.2,52,4,9.4,96.2,105.6,Tyler Graovac,C,57.1,16,9:50,9:44,84,36.3,63.7,Minnesota Wild
444,29.0,177,251,58.6,5.6,3.7,132,188,58.8,5.3,20,3,9.7,84.8,94.6,Martin Hanzal,C,64.2,8,15:31,12:37,67,49.7,50.3,Minnesota Wild
445,25.0,806,851,51.4,2.1,8.1,604,652,51.9,2.1,72,18,8.1,91.7,99.9,Erik Haula,C,63.8,24,13:49,12:28,210,45.2,54.8,Minnesota Wild
446,33.0,1102,1105,50.1,0.8,14.8,810,839,50.9,1.2,80,28,11.6,92.6,104.2,Mikko Koivu,C,53.8,39,19:07,14:56,260,63.8,36.2,Minnesota Wild
447,24.0,87,67,43.5,-9.3,-0.6,66,47,41.6,-11.5,11,1,0.0,97.6,97.6,Zack Mitchell,RW,71.4,2,8:26,8:22,14,40.8,59.2,Minnesota Wild
448,24.0,842,1044,55.4,7.8,14.3,628,762,54.8,6.4,82,27,10.2,91.2,101.4,Nino Niederreiter,RW,63.1,32,15:04,12:59,295,47.5,52.5,Minnesota Wild
449,22.0,170,147,46.4,-4.5,1.8,109,114,51.1,-0.9,13,1,7.1,90.5,97.6,Gustav Olofsson,D,33.3,3,13:29,12:47,21,45.8,54.2,Minnesota Wild
450,32.0,1007,993,49.7,0.2,10.3,743,757,50.5,0.4,69,17,8.5,90.3,98.8,Zach Parise,LW,64.7,33,17:26,14:00,300,47.6,52.4,Minnesota Wild
451,34.0,857,991,53.6,5.9,10.1,641,751,54.0,5.6,78,13,8.8,90.2,99.0,Jason Pominville,RW,57.5,22,14:14,12:04,306,48.0,52.0,Minnesota Wild
452,30.0,475,403,45.9,-3.8,1.1,330,312,48.6,-1.7,39,10,8.8,92.0,100.7,Nate Prosser,D,38.5,3,12:43,12:04,52,53.5,46.5,Minnesota Wild
453,25.0,72,59,45.0,-3.0,-0.3,52,46,46.9,-1.1,9,1,15.2,85.7,100.9,Teemu Pulkkinen,LW,33.3,2,9:23,8:42,12,50.0,50.0,Minnesota Wild
454,23.0,181,189,51.1,1.7,1.7,138,145,51.2,1.8,17,6,8.4,92.0,100.4,Mike Reilly,D,40.4,0,12:23,11:09,47,40.8,59.2,Minnesota Wild
455,26.0,1119,1046,48.3,-1.1,2.0,834,780,48.3,-2.1,71,36,9.1,90.9,100.1,Marco Scandella,D,44.0,28,18:20,16:15,200,52.1,47.9,Minnesota Wild
456,26.0,374,281,42.9,-6.7,-3.0,269,222,45.2,-4.8,37,5,9.3,95.0,104.3,Jordan Schroeder,C,67.3,11,9:47,9:39,55,30.9,69.1,Minnesota Wild
457,27.0,1351,1417,51.2,2.8,18.6,1006,1086,51.9,3.1,76,22,10.3,93.0,103.2,Jared Spurgeon,D,52.9,23,24:02,19:28,272,50.0,50.0,Minnesota Wild
458,32.0,1130,1229,52.1,3.8,17.7,844,922,52.2,3.2,82,24,9.7,91.4,101.2,Eric Staal,C,58.3,51,18:36,14:46,360,50.0,50.0,Minnesota Wild
459,29.0,841,572,40.5,-10.7,-10.6,631,424,40.2,-11.8,79,15,8.4,95.2,103.6,Chris Stewart,RW,61.7,15,10:23,10:07,133,39.6,60.4,Minnesota Wild
460,32.0,1661,1674,50.2,1.3,19.7,1243,1275,50.6,1.2,82,38,10.4,92.3,102.7,Ryan Suter,D,49.4,41,26:56,21:42,332,50.2,49.8,Minnesota Wild
461,20.0,64,66,50.8,4.4,0.1,45,49,52.1,4.4,6,0,2.9,88.9,91.7,Alex Tuch,RW,53.3,2,10:42,10:42,15,45.7,54.3,Minnesota Wild
462,28.0,154,168,52.2,-4.7,-2.4,123,126,50.6,-6.4,19,3,4.5,87.6,92.1,Ryan White,C,53.1,1,9:57,9:50,32,36.4,63.6,Minnesota Wild
463,25.0,1053,1043,49.8,0.6,17.0,777,813,51.1,1.8,79,23,11.8,93.3,105.1,Jason Zucker,LW,58.9,44,15:17,14:22,292,58.3,41.7,Minnesota Wild
464,23.0,243,276,53.2,-1.8,-1.5,169,193,53.3,-1.0,27,3,6.4,94.7,101.1,Sven Andrighetto,RW,46.3,6,11:29,11:13,67,52.5,47.5,Montreal Canadiens
465,26.0,266,326,55.1,4.1,-0.4,202,233,53.6,2.7,26,15,6.8,93.2,100.0,Mark Barberio,D,45.9,5,15:07,13:30,61,42.9,57.1,Montreal Canadiens
466,24.0,1185,1221,50.7,-2.6,0.0,854,871,50.5,-2.8,74,71,9.4,92.4,101.7,Nathan Beaulieu,D,50.2,16,19:29,16:52,235,49.2,50.8,Montreal Canadiens
467,29.0,177,194,52.3,0.7,0.5,125,137,52.3,0.3,13,13,6.9,90.8,97.7,Jordie Benn,D,36.0,2,16:50,15:03,25,48.9,51.1,Montreal Canadiens
468,27.0,858,1004,53.9,1.8,11.3,623,701,52.9,0.8,81,22,10.0,93.0,103.0,Paul Byron,LW,60.8,40,15:04,12:32,158,50.2,49.8,Montreal Canadiens
469,25.0,269,281,51.1,-4.9,-0.4,190,223,54.0,-0.8,33,6,8.3,93.6,101.9,Daniel Carr,LW,60.3,7,10:15,9:60,73,58.0,42.0,Montreal Canadiens
470,23.0,989,1236,55.6,4.3,11.6,713,877,55.2,3.9,82,36,7.5,92.3,99.8,Phillip Danault,LW,58.8,49,15:35,13:50,226,51.9,48.1,Montreal Canadiens
471,25.0,128,173,57.5,4.4,0.6,96,124,56.4,1.6,10,4,6.8,86.6,93.4,Brandon Davidson,D,43.3,4,16:38,16:18,30,48.6,51.4,Montreal Canadiens
472,21.0,78,56,41.8,-9.2,-2.0,52,39,42.9,-7.3,9,0,4.8,89.7,94.5,Jacob de La Rose,LW,44.4,4,10:54,8:47,9,81.5,18.5,Montreal Canadiens
473,30.0,323,338,51.1,1.6,-0.5,240,231,49.0,-1.0,31,7,7.6,96.0,103.6,David Desharnais,C,62.5,15,13:06,11:42,48,44.3,55.7,Montreal Canadiens
474,30.0,1299,1297,50.0,-3.5,2.0,928,925,49.9,-3.3,76,84,7.0,93.5,100.5,Alexei Emelin,D,41.0,16,21:19,18:41,200,56.5,43.5,Montreal Canadiens
475,28.0,36,17,32.1,-15.4,-0.3,25,14,35.9,-11.1,3,0,0.0,100.0,100.0,Bobby Farnham,RW,100.0,0,8:16,8:16,4,25.0,75.0,Montreal Canadiens
476,28.0,490,434,47.0,-6.1,-2.0,321,313,49.4,-2.8,51,15,9.6,92.9,102.5,Brian Flynn,C,51.1,13,12:04,10:31,92,68.2,31.8,Montreal Canadiens
477,22.0,827,839,50.4,-1.8,-4.3,624,613,49.6,-2.7,61,34,9.4,90.8,100.2,Alex Galchenyuk,C,52.5,17,15:55,13:37,198,31.7,68.3,Montreal Canadiens
478,24.0,737,931,55.8,4.3,9.7,535,679,55.9,4.7,64,25,6.5,93.8,100.4,Brendan Gallagher,RW,57.4,33,15:06,13:00,326,46.1,53.9,Montreal Canadiens
479,25.0,57,57,50.0,-9.0,-0.2,38,39,50.6,-7.6,7,3,3.4,85.2,88.6,Joel Hanley,D,100.0,1,10:09,10:08,5,60.5,39.5,Montreal Canadiens
480,22.0,35,28,44.4,-3.8,-0.2,24,24,50.0,-1.6,3,2,11.1,94.7,105.8,Charles Hudon,LW,100.0,3,11:56,11:31,3,43.8,56.3,Montreal Canadiens
481,24.0,65,62,48.8,-1.2,-1.9,50,46,47.9,-2.5,7,3,0.0,92.1,92.1,Ryan Johnston,D,37.5,1,9:52,9:52,8,35.1,64.9,Montreal Canadiens
482,27.0,187,158,45.8,-9.1,-2.7,137,118,46.3,-8.8,17,4,4.3,93.5,97.8,Dwight King,LW,60.0,2,12:14,11:31,35,58.8,41.2,Montreal Canadiens
483,21.0,819,916,52.8,0.3,3.0,607,645,51.5,-1.1,73,20,7.5,91.9,99.4,Artturi Lehkonen,LW,56.6,25,13:52,12:29,279,55.5,44.5,Montreal Canadiens
484,21.0,24,26,52.0,-6.8,0.4,19,21,52.5,-2.4,2,0,5.6,84.6,90.2,Brett Lernout,D,75.0,0,18:60,18:53,4,47.8,52.2,Montreal Canadiens
485,38.0,975,1143,54.0,2.4,8.1,712,838,54.1,2.5,62,69,8.1,93.9,101.9,Andrei Markov,D,43.9,28,21:50,17:31,223,50.3,49.7,Montreal Canadiens
486,26.0,103,72,41.1,-13.4,-1.6,75,55,42.3,-13.5,9,2,0.0,92.6,92.6,Andreas Martinsen,LW,63.6,2,11:54,11:52,22,67.2,32.8,Montreal Canadiens
487,21.0,246,232,48.5,-5.7,-3.4,185,177,48.9,-5.0,31,6,5.9,92.1,98.1,Michael McCarron,RW,55.4,7,9:53,9:25,56,47.7,52.3,Montreal Canadiens
488,32.0,748,695,48.2,-5.0,1.0,509,508,50.0,-2.5,78,39,7.8,93.4,101.2,Torrey Mitchell,C,54.8,43,12:36,10:41,124,70.5,29.5,Montreal Canadiens
489,23.0,152,175,53.5,3.1,-1.9,128,131,50.6,-0.6,13,9,10.6,95.0,105.6,Nikita Nesterov,D,34.7,0,15:29,14:50,49,41.2,58.8,Montreal Canadiens
490,34.0,119,90,43.1,-13.3,-0.7,86,68,44.2,-12.2,11,5,1.7,95.5,97.2,Steve Ott,C,66.7,1,11:56,11:05,18,70.5,29.5,Montreal Canadiens
491,28.0,1123,1397,55.4,4.4,8.5,842,1022,54.8,3.7,81,47,8.9,92.2,101.1,Max Pacioretty,LW,53.6,44,19:11,15:30,500,41.9,58.1,Montreal Canadiens
492,26.0,310,335,51.9,1.5,-0.6,219,241,52.4,3.0,24,16,8.5,91.6,100.1,Greg Pateryn,D,46.7,4,14:23,13:43,60,48.8,51.2,Montreal Canadiens
493,29.0,1327,1584,54.4,3.2,10.3,981,1146,53.9,2.6,80,102,8.0,91.7,99.6,Jeff Petry,D,47.6,19,22:07,18:32,361,52.2,47.8,Montreal Canadiens
494,34.0,974,1083,52.6,0.0,5.0,706,777,52.4,0.0,78,29,6.8,94.4,101.2,Tomas Plekanec,C,58.9,30,16:49,13:54,236,60.3,39.7,Montreal Canadiens
495,30.0,1049,1242,54.2,2.3,7.7,775,887,53.4,1.4,76,52,9.3,92.1,101.3,Alexander Radulov,RW,52.3,42,18:18,15:26,283,37.5,62.5,Montreal Canadiens
496,28.0,137,188,57.8,0.4,3.6,99,137,58.1,1.7,16,6,12.2,91.3,103.5,Zach Redmond,D,34.3,5,12:19,12:12,35,51.5,48.5,Montreal Canadiens
497,21.0,34,24,41.4,-4.1,-0.3,24,17,41.5,-5.0,3,0,10.0,100.0,110.0,Nikita Scherbak,RW,37.5,0,11:23,9:39,8,36.4,63.6,Montreal Canadiens
498,18.0,50,39,43.8,-9.7,-2.1,41,29,41.4,-12.8,4,3,15.8,94.1,109.9,Mikhail Sergachev,D,50.0,1,12:08,11:47,4,37.0,63.0,Montreal Canadiens
499,25.0,759,930,55.1,3.9,5.3,550,659,54.5,3.3,68,29,7.9,92.0,99.9,Andrew Shaw,C,57.5,28,15:12,12:60,221,51.4,48.6,Montreal Canadiens
500,27.0,96,114,54.3,-0.8,-0.2,72,95,56.9,1.1,14,8,6.9,88.5,95.4,Chris Terry,LW,62.5,5,9:53,9:26,24,50.9,49.1,Montreal Canadiens
501,31.0,1338,1409,51.3,-1.6,6.5,939,1016,52.0,-0.4,78,80,7.4,94.9,102.3,Shea Weber,D,44.5,11,25:04,18:52,411,53.2,46.8,Montreal Canadiens
502,23.0,159,138,46.5,-6.2,-1.2,117,104,47.1,-4.9,15,2,6.6,92.1,98.7,Pontus Aberg,LW,50.0,5,12:20,12:05,24,51.7,48.3,Nashville Predators
503,23.0,1042,1275,55.0,5.5,2.7,816,975,54.4,5.2,80,26,9.6,91.0,100.6,Viktor Arvidsson,LW,59.6,37,17:09,14:02,411,44.2,55.8,Nashville Predators
504,30.0,63,27,30.0,-21.6,-1.8,42,21,33.3,-16.8,9,1,0.0,96.9,96.9,Cody Bass,C,33.3,2,6:46,6:15,3,83.9,16.1,Nashville Predators
505,26.0,352,285,44.7,-6.8,-4.4,267,210,44.0,-6.8,29,8,9.7,91.8,101.5,Anthony Bitetto,D,37.8,1,11:48,11:20,45,42.4,57.6,Nashville Predators
506,23.0,19,24,55.8,-2.1,0.0,14,17,54.8,-0.4,3,1,10.0,100.0,110.0,Reid Boucher,C,100.0,2,8:42,8:40,3,66.7,33.3,Nashville Predators
507,32.0,61,60,49.6,2.3,0.4,44,44,50.0,3.9,6,4,9.1,87.1,96.2,Matt Carle,D,50.0,0,13:09,12:28,4,47.8,52.2,Nashville Predators
508,20.0,16,15,48.4,3.5,0.1,11,12,52.2,6.6,2,0,14.3,100.0,114.3,Alexandre Carrier,D,100.0,0,10:24,10:23,1,57.1,42.9,Nashville Predators
509,26.0,1396,1559,52.8,2.6,6.4,1068,1171,52.3,2.5,82,66,7.1,92.6,99.6,Mattias Ekholm,D,42.3,38,23:27,19:42,284,54.3,45.7,Nashville Predators
510,26.0,1357,1320,49.3,-1.7,-5.3,1013,976,49.1,-1.8,71,41,9.2,92.7,101.9,Ryan Ellis,D,49.8,37,23:57,19:03,281,52.3,47.7,Nashville Predators
511,20.0,572,699,55.0,5.3,6.6,429,515,54.6,5.4,54,27,5.5,93.9,99.4,Kevin Fiala,LW,62.3,39,13:31,12:28,183,41.3,58.7,Nashville Predators
512,36.0,218,114,34.3,-19.6,-2.6,150,88,37.0,-16.7,20,4,10.2,90.7,100.8,Vernon Fiddler,LW,40.7,4,10:31,9:09,27,86.4,13.6,Nashville Predators
513,36.0,811,825,50.4,-1.1,2.2,599,618,50.8,-0.4,72,19,8.3,91.0,99.3,Mike Fisher,C,61.9,21,16:37,12:26,194,60.4,39.6,Nashville Predators
514,22.0,1065,1257,54.1,4.2,2.7,822,951,53.6,4.1,82,62,8.6,89.6,98.2,Filip Forsberg,LW,50.3,76,18:31,14:22,467,43.6,56.4,Nashville Predators
515,23.0,80,81,50.3,-6.9,0.2,52,59,53.2,-1.7,9,1,8.7,92.3,101.0,Frederick Gaudreau,C,66.7,2,8:40,8:29,12,60.7,39.3,Nashville Predators
516,24.0,90,76,45.8,-10.4,0.9,69,62,47.3,-8.4,10,1,11.1,89.1,100.2,Petter Granberg,D,66.7,0,9:38,9:17,6,49.2,50.8,Nashville Predators
517,26.0,52,30,36.6,-13.2,-0.5,36,21,36.8,-14.4,6,1,5.6,89.7,95.2,Derek Grant,C,75.0,1,8:41,7:24,8,77.1,22.9,Nashville Predators
518,28.0,67,29,30.2,-23.0,-2.3,51,21,29.2,-20.5,3,2,25.0,93.9,118.9,Brad Hunt,D,50.0,1,17:13,16:09,4,70.4,29.6,Nashville Predators
519,29.0,1007,1043,50.9,-0.7,4.1,732,740,50.3,-1.2,74,39,8.2,93.7,101.9,Matt Irwin,D,45.2,18,16:16,14:58,217,47.5,52.5,Nashville Predators
520,25.0,936,966,50.8,-0.5,6.1,686,696,50.4,-0.7,81,22,8.1,90.3,98.3,Calle Jarnkrok,C,57.5,23,15:43,13:03,233,54.7,45.3,Nashville Predators
521,24.0,1086,1378,55.9,7.0,5.2,843,1038,55.2,6.5,82,51,8.2,90.2,98.4,Ryan Johansen,C,55.8,38,18:50,15:05,276,45.3,54.7,Nashville Predators
522,26.0,1329,1496,53.0,2.8,4.5,995,1091,52.3,2.2,72,41,9.0,90.8,99.8,Roman Josi,D,53.2,16,25:04,19:39,410,49.9,50.1,Nashville Predators
523,20.0,17,12,41.4,-9.6,-0.6,13,8,38.1,-11.5,2,0,0.0,90.9,90.9,Vladislav Kamenev,LW,33.3,0,10:04,9:09,3,42.9,57.1,Nashville Predators
524,27.0,4,3,42.9,-27.6,-0.2,2,3,60.0,-9.3,1,1,0.0,50.0,50.0,Mike Liambas,LW,,0,4:42,4:37,0,40.0,60.0,Nashville Predators
525,32.0,275,159,36.6,-16.8,-2.0,192,113,37.0,-15.5,31,2,9.8,92.9,102.6,Cody McLeod,LW,69.2,2,8:20,8:09,26,69.5,30.5,Nashville Predators
526,29.0,933,1048,52.9,2.2,2.5,713,765,51.8,1.1,70,30,7.3,91.0,98.3,James Neal,RW,59.6,40,17:42,14:52,337,43.6,56.4,Nashville Predators
527,32.0,47,40,46.0,-6.7,-0.8,36,31,46.3,-4.0,4,0,4.0,92.0,96.0,Adam Pardy,D,66.7,1,10:60,10:55,6,45.8,54.2,Nashville Predators
528,33.0,91,101,52.6,2.4,-0.7,72,75,51.0,2.3,8,5,3.5,93.6,97.1,P.A. Parenteau,RW,66.7,2,12:34,11:57,21,44.4,55.6,Nashville Predators
529,36.0,583,668,53.4,2.5,-0.2,467,495,51.5,0.5,46,27,7.6,91.5,99.1,Mike Ribeiro,C,51.4,10,15:58,13:21,74,22.6,77.4,Nashville Predators
530,23.0,58,36,38.3,-12.3,-0.2,42,21,33.3,-17.3,5,0,5.9,92.0,97.9,Miikka Salomaki,RW,37.5,1,12:13,11:03,8,51.7,48.3,Nashville Predators
531,23.0,578,447,43.6,-8.1,-2.5,414,329,44.3,-6.7,58,11,9.0,95.5,104.5,Colton Sissons,C,57.5,12,11:07,10:09,73,71.5,28.5,Nashville Predators
532,27.0,887,1057,54.4,4.4,1.7,689,752,52.2,2.1,78,35,7.7,93.6,101.2,Craig Smith,RW,48.7,34,13:49,12:38,316,39.5,60.5,Nashville Predators
533,31.0,11,0,0.0,-47.8,-0.6,6,0,0.0,-44.8,1,0,,100.0,,Trevor Smith,C,,0,7:20,7:20,0,42.9,57.1,Nashville Predators
534,27.0,1091,1304,54.4,3.6,10.4,840,991,54.1,4.1,66,58,7.4,90.2,97.7,P.K. Subban,D,48.5,30,24:24,19:36,295,52.8,47.2,Nashville Predators
535,25.0,786,624,44.3,-8.9,-1.6,540,464,46.2,-6.0,77,14,9.1,94.9,103.9,Austin Watson,LW,58.4,24,12:25,10:31,154,70.9,29.1,Nashville Predators
536,28.0,825,752,47.7,-4.6,-4.1,603,548,47.6,-4.3,73,27,8.2,92.0,100.2,Yannick Weber,D,47.4,9,11:55,11:32,152,42.9,57.1,Nashville Predators
537,27.0,808,913,53.1,1.9,5.4,616,658,51.6,0.5,70,25,9.9,91.7,101.5,Colin Wilson,LW,61.4,23,14:57,12:55,184,48.8,51.2,Nashville Predators
538,29.0,245,144,37.0,-14.1,-3.7,174,100,36.5,-15.2,24,1,6.3,94.3,100.6,Harry Zolnierczyk,LW,59.4,7,8:52,8:47,32,57.1,42.9,Nashville Predators
539,27.0,283,293,50.9,7.0,0.1,230,227,49.7,5.5,25,13,6.8,94.1,100.9,Yohann Auvitu,D,62.1,7,15:36,13:31,87,33.7,66.3,New Jersey Devils
540,25.0,635,727,53.4,7.2,1.1,493,556,53.0,6.5,65,16,5.9,93.2,99.1,Beau Bennett,RW,54.6,19,13:43,11:54,185,53.9,46.1,New Jersey Devils
541,22.0,286,275,49.0,0.4,-0.5,229,207,47.5,-1.2,27,4,5.1,90.5,95.7,Joseph Blandisi,LW,48.0,7,13:22,11:40,50,54.4,45.6,New Jersey Devils
542,23.0,84,65,43.6,-7.1,-1.0,66,49,42.6,-8.2,9,0,9.1,93.6,102.7,Reid Boucher,LW,44.4,4,11:24,9:44,27,47.3,52.7,New Jersey Devils
543,34.0,799,742,48.2,1.5,-5.9,612,549,47.3,-0.1,61,32,8.7,91.4,100.1,Mike Cammalleri,LW,58.2,24,17:21,14:46,244,51.2,48.8,New Jersey Devils
544,25.0,232,181,43.8,-7.4,-4.0,175,146,45.5,-4.2,23,12,2.9,92.4,95.3,Blake Coleman,C,63.0,12,12:51,11:44,46,60.3,39.7,New Jersey Devils
545,36.0,340,274,44.6,-2.2,-3.6,259,212,45.0,-2.1,39,17,3.4,92.3,95.6,Vernon Fiddler,LW,58.3,8,12:06,9:53,60,70.7,29.3,New Jersey Devils
546,27.0,75,33,30.6,-12.9,-1.3,55,26,32.1,-11.2,11,0,0.0,95.0,95.0,Luke Gazdic,LW,60.0,1,7:08,7:07,5,70.0,30.0,New Jersey Devils
547,34.0,1082,948,46.7,-1.5,-3.0,832,733,46.8,-1.2,66,36,6.4,91.6,98.0,Andy Greene,D,43.4,26,21:45,17:22,189,64.8,35.2,New Jersey Devils
548,25.0,1011,1105,52.2,7.6,3.2,782,861,52.4,7.3,72,44,7.2,91.5,98.8,Taylor Hall,LW,60.6,43,19:19,16:17,391,50.0,50.0,New Jersey Devils
549,26.0,99,89,47.3,1.9,0.4,72,73,50.3,2.7,9,0,8.5,96.3,104.8,Seth Helgeson,D,27.3,0,13:28,12:27,11,54.2,45.8,New Jersey Devils
550,26.0,1064,932,46.7,-0.9,-5.4,819,705,46.3,-1.8,82,27,8.3,90.1,98.4,Adam Henrique,C,58.7,45,18:07,13:24,242,51.6,48.4,New Jersey Devils
551,25.0,369,332,47.4,-1.0,-4.1,283,267,48.5,-0.1,38,9,8.3,91.7,100.0,Jacob Josefson,C,52.4,7,12:08,10:38,84,58.8,41.2,New Jersey Devils
552,25.0,392,304,43.7,-3.3,-4.0,298,234,44.0,-3.4,43,10,3.0,92.1,95.1,Sergey Kalinin,C,68.5,7,12:38,10:16,54,71.1,28.9,New Jersey Devils
553,22.0,63,76,54.7,-4.8,-0.4,47,53,53.0,-4.0,5,3,4.7,92.9,97.5,Michael Kapla,D,40.0,2,17:26,16:09,10,32.8,67.2,New Jersey Devils
554,24.0,415,365,46.8,-0.1,-4.4,336,285,45.9,-0.9,43,6,6.9,87.5,94.4,Nick Lappin,RW,65.5,13,11:47,11:05,87,59.6,40.4,New Jersey Devils
555,32.0,1380,1049,43.2,-6.3,-6.9,1051,825,44.0,-5.4,82,40,6.0,93.9,99.9,Ben Lovejoy,D,56.4,18,20:48,17:21,149,68.5,31.5,New Jersey Devils
556,24.0,717,661,48.0,0.1,-1.2,542,522,49.1,1.2,51,22,6.1,91.3,97.4,Jonathon Merrill,D,50.0,16,18:45,16:50,96,59.4,40.6,New Jersey Devils
557,26.0,946,835,46.9,-1.1,-10.9,746,624,45.5,-2.8,63,41,9.0,91.6,100.6,John Moore,D,44.7,7,18:51,15:49,228,48.1,51.9,New Jersey Devils
558,23.0,325,324,49.9,1.4,-0.2,250,265,51.5,3.6,32,9,6.8,95.2,102.0,Stefan Noesen,RW,66.2,8,12:50,12:06,77,55.2,44.8,New Jersey Devils
559,25.0,1016,926,47.7,0.4,-6.0,774,687,47.0,-0.7,80,34,9.6,92.5,102.1,Kyle Palmieri,RW,51.6,29,17:21,13:45,372,54.1,45.9,New Jersey Devils
560,33.0,643,649,50.2,5.5,4.7,493,516,51.1,5.9,59,25,6.9,88.9,95.8,P.A. Parenteau,RW,71.7,19,14:49,12:23,152,47.4,52.6,New Jersey Devils
561,23.0,101,76,42.9,-7.1,-3.5,76,60,44.1,-5.1,10,1,6.7,86.2,92.9,Blake Pietila,LW,50.0,4,12:30,11:15,18,56.5,43.5,New Jersey Devils
562,26.0,155,160,50.8,0.3,2.0,124,133,51.8,2.5,14,5,7.8,85.1,92.8,Dalton Prout,D,38.9,1,14:56,14:39,18,50.0,50.0,New Jersey Devils
563,20.0,117,101,46.3,-1.4,-0.9,90,82,47.7,0.4,12,4,5.1,96.9,102.0,John Quenneville,C,60.0,4,13:42,11:46,35,46.9,53.1,New Jersey Devils
564,31.0,772,703,47.7,1.5,-5.0,578,538,48.2,1.8,53,25,8.7,92.1,100.8,Kyle Quincey,D,49.6,13,18:30,16:17,123,51.7,48.3,New Jersey Devils
565,23.0,32,24,42.9,-6.7,-0.7,30,20,40.0,-5.5,4,1,0.0,86.4,86.4,Kevin Rooney,C,40.0,0,10:11,9:59,5,61.5,38.5,New Jersey Devils
