,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
424,21,946,1064,52.9,2.2,6.8,718,793,52.5,1.9,79,23,9.2,92.5,101.7,Jonathan Huberdeau,LW,64.2,34,16:45,14:14,265.0,48.9,51.1,Florida Panthers
425,42,239,300,55.7,3.8,4.1,188,219,53.8,2.4,20,12,9.9,93.1,103.0,Jaromir Jagr,RW,49.5,7,17:15,14:40,101.0,53.3,46.7,Florida Panthers
426,31,901,932,50.8,-0.3,0.9,677,707,51.1,0.5,81,26,8.5,91.0,99.5,Jussi Jokinen,LW,61.8,29,16:44,12:42,217.0,49.0,51.0,Florida Panthers
427,26,350,341,49.3,-1.4,-0.3,257,252,49.5,0.5,25,6,5.9,92.8,98.7,Steven Kampfer,D,42.4,6,17:12,15:43,66.0,54.7,45.3,Florida Panthers
428,32,609,550,47.5,-4.3,-3.9,464,415,47.2,-4.6,64,12,3.6,91.3,94.9,Tomas Kopecky,RW,57.6,11,12:54,10:26,184.0,53.7,46.3,Florida Panthers
429,24,1086,1109,50.5,-2.1,6.8,830,852,50.7,-1.3,73,26,7.6,91.8,99.5,Dmitry Kulikov,D,45.4,17,21:19,17:12,183.0,56.6,43.4,Florida Panthers
430,33,703,655,48.2,-3.8,-5.5,533,479,47.3,-4.5,82,12,4.1,91.6,95.7,Derek MacKenzie,C,58.1,26,12:27,9:50,124.0,53.5,46.5,Florida Panthers
431,37,1107,1069,49.1,-4.3,1.3,836,799,48.9,-4.4,66,34,8.1,91.9,100.0,Willie Mitchell,D,42.6,17,21:41,18:12,183.0,61.0,39.0,Florida Panthers
432,31,114,79,40.9,-6.6,-0.7,81,61,43.0,-4.4,9,3,6.1,87.0,93.2,Shane O'Brien,D,80.0,0,13:29,12:45,5.0,44.0,56.0,Florida Panthers
433,24,550,514,48.3,-4.7,-4.9,416,398,48.9,-4.4,44,9,7.2,91.4,98.6,Dylan Olsen,D,48.4,9,15:54,13:23,91.0,51.3,48.7,Florida Panthers
434,22,461,429,48.2,-2.7,1.1,365,310,45.9,-4.8,33,12,6.8,92.3,99.1,Alexander Petrovic,D,48.3,4,16:16,15:17,60.0,46.5,53.5,Florida Panthers
435,23,555,603,52.1,0.5,1.2,438,467,51.6,0.3,49,12,6.8,94.7,101.5,Brandon Pirri,C,58.8,18,14:46,12:56,243.0,42.7,57.3,Florida Panthers
436,24,70,73,51.0,7.1,1.2,50,57,53.3,7.5,7,1,4.8,90.3,95.1,Colby Robak,D,60.0,1,12:58,12:58,10.0,45.5,54.5,Florida Panthers
437,37,367,354,49.1,-2.2,-4.1,286,258,47.4,-3.7,46,5,3.8,90.9,94.6,Shawn Thornton,LW,62.4,10,9:35,9:30,85.0,50.4,49.6,Florida Panthers
438,21,553,628,53.2,1.9,5.4,422,482,53.3,1.9,50,8,9.7,92.3,102.0,Vincent Trocheck,C,60.5,21,14:00,12:55,147.0,44.4,55.6,Florida Panthers
439,31,581,597,50.7,-0.4,4.6,439,459,51.1,0.3,63,7,4.9,92.0,96.9,Scottie Upshall,LW,57.1,19,12:41,10:56,163.0,50.6,49.4,Florida Panthers
440,23,16,19,54.3,3.2,0.4,10,13,56.5,8.5,2,0,0.0,75.0,75.0,Garrett Wilson,LW,62.5,0,8:51,8:40,8.0,54.5,45.5,Florida Panthers
441,23,139,124,47.1,-7.1,-1.6,109,90,45.2,-7.7,18,4,4.8,97.3,102.1,Andy Andreoff,C,50.0,7,8:33,8:28,28.0,40.6,59.4,Los Angeles Kings
442,30,922,1071,53.7,-1.0,0.2,692,791,53.3,-0.5,82,44,5.6,90.4,96.0,Dustin Brown,RW,55.0,27,16:31,13:39,333.0,47.7,52.3,Los Angeles Kings
443,30,967,1201,55.4,1.5,10.8,745,905,54.8,1.9,82,42,8.9,90.4,99.2,Jeff Carter,C,51.5,29,17:58,13:44,410.0,45.0,55.0,Los Angeles Kings
444,24,660,774,54.0,-0.3,2.3,501,567,53.1,-0.5,80,20,7.5,92.6,100.1,Kyle Clifford,LW,60.7,17,10:44,10:34,191.0,44.7,55.3,Los Angeles Kings
445,25,1532,1901,55.4,1.6,12.3,1173,1427,54.9,2.1,82,80,7.4,90.9,98.3,Drew Doughty,D,48.7,12,28:60,22:47,450.0,47.1,52.9,Los Angeles Kings
446,32,735,1024,58.2,4.8,14.8,555,759,57.8,4.9,69,43,9.3,89.6,98.9,Marian Gaborik,RW,60.4,18,16:55,14:02,288.0,44.7,55.3,Los Angeles Kings
447,31,955,1101,53.6,-1.2,3.8,716,815,53.2,-0.6,82,48,7.2,91.6,98.8,Matt Greene,D,40.1,8,15:48,13:42,177.0,43.4,56.6,Los Angeles Kings
448,25,891,1044,54.0,-0.6,3.5,705,782,52.6,-1.4,81,23,6.7,92.2,98.9,Dwight King,LW,63.8,20,14:24,13:02,199.0,47.3,52.7,Los Angeles Kings
449,27,905,1229,57.6,4.3,11.1,680,915,57.4,5.0,79,47,8.0,89.1,97.1,Anze Kopitar,C,53.1,27,19:22,14:47,245.0,47.5,52.5,Los Angeles Kings
450,28,690,868,55.7,1.2,3.2,508,640,55.7,1.9,73,7,6.7,93.3,100.0,Trevor Lewis,C,65.1,16,14:07,12:21,218.0,42.0,58.0,Los Angeles Kings
451,27,797,887,52.7,-2.8,0.3,596,650,52.2,-2.7,56,38,9.5,92.2,101.8,Alec Martinez,D,44.6,11,19:55,16:19,233.0,50.5,49.5,Los Angeles Kings
452,26,238,272,53.3,-1.5,2.3,181,212,53.9,-0.8,26,6,10.9,90.3,101.2,Jamie McBain,D,30.0,3,12:41,10:56,60.0,31.4,68.6,Los Angeles Kings
453,24,755,994,56.8,3.8,9.4,593,747,55.7,3.5,71,45,7.6,92.8,100.4,Brayden McNabb,D,38.1,12,15:54,14:02,197.0,40.3,59.7,Los Angeles Kings
454,25,1121,1528,57.7,4.2,11.2,846,1121,57.0,4.2,76,68,6.8,90.3,97.1,Jake Muzzin,D,45.6,18,22:42,19:06,379.0,43.1,56.9,Los Angeles Kings
455,25,499,476,48.8,-7.4,-3.8,380,343,47.4,-7.8,60,16,5.8,92.9,98.8,Jordan Nolan,C,49.4,11,9:57,9:53,89.0,47.6,52.4,Los Angeles Kings
456,22,417,524,55.7,1.9,0.8,338,410,54.8,2.1,42,14,9.1,94.8,103.9,Tanner Pearson,LW,51.9,18,13:18,11:15,131.0,44.6,55.4,Los Angeles Kings
457,34,1058,1046,49.7,-6.6,-1.9,832,785,48.5,-6.8,67,34,8.1,93.5,101.6,Robyn Regehr,D,48.8,12,20:19,17:33,129.0,53.9,46.1,Los Angeles Kings
458,29,532,551,50.9,-4.2,-3.0,425,397,48.3,-6.5,53,32,7.4,90.0,97.4,Mike Richards,C,49.6,19,13:22,11:20,117.0,48.4,51.6,Los Angeles Kings
459,28,96,115,54.5,-4.9,0.8,70,85,54.8,-5.3,9,5,6.7,94.0,100.7,Jeff Schultz,D,43.8,0,16:45,15:14,16.0,50.0,50.0,Los Angeles Kings
460,28,175,258,59.6,7.6,2.3,140,170,54.8,3.8,16,10,7.9,94.0,101.9,Andrej Sekera,D,41.1,1,19:13,16:16,56.0,45.9,54.1,Los Angeles Kings
461,22,283,306,52.0,-3.3,-0.7,200,218,52.2,-2.6,34,2,6.7,93.0,99.7,Nick Shore,C,57.9,8,11:05,10:22,57.0,40.8,59.2,Los Angeles Kings
462,32,806,828,50.7,-5.0,-0.1,622,626,50.2,-4.8,73,16,6.8,93.3,100.1,Jarret Stoll,C,60.9,10,15:29,12:53,128.0,47.3,52.7,Los Angeles Kings
463,22,770,1006,56.6,2.9,11.4,603,749,55.4,2.5,76,32,10.0,92.0,101.9,Tyler Toffoli,C,58.0,37,14:35,12:07,345.0,45.5,54.5,Los Angeles Kings
464,31,3,5,62.5,1.0,-0.2,3,4,57.1,-1.9,1,1,0.0,100.0,100.0,David Van Der Gulik,LW,100.0,0,5:15,5:15,1.0,100.0,0.0,Los Angeles Kings
465,25,116,88,43.1,-6.7,-2.8,94,65,40.9,-7.5,6,8,5.3,97.1,102.3,Slava Voynov,D,26.3,1,23:11,17:44,19.0,62.7,37.3,Los Angeles Kings
466,33,897,1162,56.4,2.7,11.3,698,856,55.1,1.8,81,57,8.2,91.7,99.9,Justin Williams,RW,56.7,25,15:48,13:59,307.0,45.7,54.3,Los Angeles Kings
467,32,160,126,44.1,-12.1,-1.4,116,91,44.0,-13.0,14,5,12.3,87.4,99.7,Keith Ballard,D,50.0,2,12:03,11:18,10.0,51.6,48.4,Minnesota Wild
468,30,160,144,47.4,-1.9,-0.1,113,113,50.0,0.0,17,3,4.9,90.9,95.8,Sean Bergenheim,LW,58.5,7,10:45,10:45,41.0,59.2,40.8,Minnesota Wild
469,28,50,29,36.7,-8.6,0.1,32,23,41.8,-4.9,9,2,10.5,94.7,105.3,Stu Bickel,D,60.0,1,5:26,5:26,5.0,51.7,48.3,Minnesota Wild
470,26,29,31,51.7,-7.7,-0.5,23,24,51.1,-9.4,4,1,5.6,81.0,86.5,Jonathon Blum,D,75.0,0,9:52,9:33,4.0,50.0,50.0,Minnesota Wild
471,21,1294,1307,50.2,-0.2,16.3,935,992,51.5,0.4,71,33,8.9,93.1,102.1,Jonas Brodin,D,51.1,33,24:08,20:47,186.0,49.6,50.4,Minnesota Wild
472,30,761,594,43.8,-8.8,-3.0,531,449,45.8,-7.8,73,10,9.6,90.0,99.6,Kyle Brodziak,C,60.6,28,13:02,10:31,142.0,65.4,34.6,Minnesota Wild
473,31,398,351,46.9,-5.6,-1.6,288,265,47.9,-5.5,53,2,7.6,94.0,101.5,Ryan Carter,C,53.4,14,10:04,8:18,88.0,68.2,31.8,Minnesota Wild
474,36,301,227,43.0,-9.9,-0.8,209,170,44.9,-8.9,29,7,8.9,91.5,100.5,Matt Cooke,LW,50.0,11,12:36,10:21,48.0,58.8,41.2,Minnesota Wild
475,22,980,997,50.4,-0.5,8.8,690,746,51.9,0.1,82,20,10.2,92.1,102.3,Charlie Coyle,C,56.3,24,14:33,13:07,215.0,55.7,44.3,Minnesota Wild
476,20,656,721,52.4,2.2,6.8,457,535,53.9,2.3,58,28,11.5,90.8,102.3,Mathew Dumba,D,45.7,9,15:00,13:04,188.0,40.9,59.1,Minnesota Wild
477,26,129,102,44.2,-9.1,0.2,85,76,47.2,-6.4,13,5,7.8,82.0,89.8,Justin Falk,D,50.0,0,9:06,8:17,20.0,39.7,60.3,Minnesota Wild
478,23,507,508,50.0,-2.1,-0.6,363,383,51.3,-1.8,40,16,9.5,91.4,101.0,Christian Folin,D,45.3,9,15:12,14:28,86.0,50.5,49.5,Minnesota Wild
479,27,650,674,50.9,0.0,5.7,463,509,52.4,0.4,71,13,10.7,92.3,103.0,Justin Fontaine,RW,57.4,22,11:57,10:59,183.0,53.7,46.3,Minnesota Wild
480,22,992,1068,51.8,1.3,10.0,708,788,52.7,0.8,68,24,9.9,91.6,101.6,Mikael Granlund,C,51.5,34,17:52,15:14,194.0,40.4,59.6,Minnesota Wild
481,21,24,17,41.5,-9.0,-0.8,18,12,40.0,-12.4,3,0,0.0,100.0,100.0,Tyler Graovac,C,66.7,2,9:13,9:13,6.0,50.0,50.0,Minnesota Wild
482,23,643,602,48.4,-2.6,-2.0,468,468,50.0,-1.8,72,10,6.3,91.2,97.5,Erik Haula,C,59.0,38,12:09,9:52,156.0,58.1,41.9,Minnesota Wild
483,31,957,1127,54.1,4.5,13.1,707,864,55.0,4.2,80,26,8.4,90.8,99.2,Mikko Koivu,C,59.5,60,19:15,14:34,301.0,45.1,54.9,Minnesota Wild
484,34,217,180,45.3,-4.7,-0.9,159,134,45.7,-5.3,18,4,6.3,96.1,102.4,Jordan Leopold,D,58.6,7,13:19,13:04,29.0,49.1,50.9,Minnesota Wild
485,22,829,915,52.5,2.3,7.0,593,678,53.3,1.9,80,16,8.8,90.9,99.7,Nino Niederreiter,RW,54.4,28,14:32,12:28,272.0,57.9,42.1,Minnesota Wild
486,30,1095,1228,52.9,4.0,12.8,779,907,53.8,3.3,74,24,9.3,92.2,101.6,Zach Parise,LW,63.9,47,19:10,15:25,407.0,37.8,62.2,Minnesota Wild
487,32,1102,1299,54.1,4.9,10.4,813,976,54.6,3.9,82,21,8.4,91.4,99.8,Jason Pominville,RW,58.3,35,18:17,14:49,434.0,37.2,62.8,Minnesota Wild
488,28,640,569,47.1,-4.3,-0.5,409,430,51.3,-0.7,63,13,10.4,89.2,99.6,Nate Prosser,D,52.1,7,12:48,10:48,73.0,61.8,38.2,Minnesota Wild
489,24,1051,1114,51.5,1.2,2.4,764,848,52.6,1.0,64,31,8.9,91.2,100.1,Marco Scandella,D,44.3,30,21:43,18:34,253.0,58.4,41.6,Minnesota Wild
490,24,219,252,53.5,3.8,4.8,145,190,56.7,6.4,25,5,8.2,97.1,105.3,Jordan Schroeder,C,73.8,13,10:51,10:41,65.0,51.7,48.3,Minnesota Wild
491,25,1112,1250,52.9,3.7,7.8,829,921,52.6,1.5,66,30,7.8,91.7,99.5,Jared Spurgeon,D,48.9,31,22:37,18:11,262.0,49.2,50.8,Minnesota Wild
492,27,211,256,54.8,8.0,2.0,153,198,56.4,9.0,20,7,9.9,91.7,101.6,Chris Stewart,RW,63.5,9,15:30,13:50,63.0,55.6,44.4,Minnesota Wild
493,30,1637,1696,50.9,0.7,13.8,1205,1285,51.6,0.1,77,46,8.2,91.7,99.8,Ryan Suter,D,42.1,33,29:00,23:01,356.0,43.9,56.1,Minnesota Wild
494,27,49,38,43.7,-6.0,-0.7,32,32,50.0,-0.7,6,0,15.0,92.9,107.9,Brett Sutter,C,60.0,0,9:19,8:21,10.0,74.3,25.7,Minnesota Wild
495,31,993,931,48.4,-3.6,4.7,723,686,48.7,-4.6,80,52,8.7,90.7,99.4,Thomas Vanek,LW,58.9,28,16:12,13:05,292.0,38.6,61.4,Minnesota Wild
496,33,61,64,51.2,-2.6,0.3,38,45,54.2,-0.5,12,0,6.1,87.5,93.6,Stephane Veilleux,LW,75.0,2,7:42,6:24,12.0,68.1,31.9,Minnesota Wild
497,23,547,641,54.0,2.6,4.4,418,483,53.6,0.8,51,19,8.6,87.5,96.1,Jason Zucker,LW,64.2,21,15:04,12:57,193.0,46.2,53.8,Minnesota Wild
498,34,54,51,48.6,-5.1,0.2,36,33,47.8,-4.1,5,4,4.5,88.9,93.4,Bryan Allen,D,25.0,0,12:44,11:23,8.0,61.3,38.7,Montreal Canadiens
499,21,81,67,45.3,1.2,-0.8,63,52,45.2,0.3,12,2,12.5,92.9,105.4,Sven Andrighetto,RW,57.1,1,9:25,7:52,21.0,39.6,60.4,Montreal Canadiens
500,22,902,843,48.3,0.2,1.9,635,622,49.5,1.0,64,47,6.3,94.9,101.2,Nathan Beaulieu,D,42.2,8,15:42,14:42,147.0,50.4,49.6,Montreal Canadiens
501,22,205,191,48.2,1.2,1.1,142,130,47.8,-0.3,29,7,10.7,91.8,102.5,Michael Bournival,LW,58.7,6,7:53,7:40,46.0,58.8,41.2,Montreal Canadiens
502,33,142,149,51.2,1.4,-1.8,105,103,49.5,0.4,13,4,6.7,82.9,89.6,Rene Bourque,RW,45.0,2,12:21,11:53,40.0,55.1,44.9,Montreal Canadiens
503,25,22,11,33.3,-16.7,-0.3,17,9,34.6,-14.3,3,0,20.0,90.0,110.0,Drayson Bowman,LW,0.0,0,6:31,6:31,1.0,53.8,46.2,Montreal Canadiens
504,19,389,302,43.7,-6.1,-0.9,268,228,46.0,-4.1,33,13,5.1,92.6,97.6,Jacob de La Rose,LW,56.7,6,13:48,12:27,67.0,64.7,35.3,Montreal Canadiens
505,28,1167,1209,50.9,3.7,4.8,826,842,50.5,2.6,82,20,10.6,93.9,104.5,David Desharnais,C,52.3,27,17:15,14:50,172.0,40.0,60.0,Montreal Canadiens
506,24,22,19,46.3,-15.9,-0.5,18,15,45.5,-16.0,3,0,0.0,92.9,92.9,Gabriel Dumont,C,80.0,0,9:07,8:57,5.0,81.3,18.8,Montreal Canadiens
507,25,986,899,47.7,-1.0,-7.3,689,664,49.1,0.5,77,30,7.6,91.1,98.7,Lars Eller,C,61.6,29,15:30,13:41,242.0,62.5,37.5,Montreal Canadiens
508,28,1143,948,45.3,-4.9,-8.5,814,662,44.9,-5.9,68,56,9.2,93.4,102.6,Alexei Emelin,D,35.8,16,19:48,17:22,120.0,55.6,44.4,Montreal Canadiens
509,26,82,56,40.6,-7.7,-1.8,56,43,43.4,-5.0,9,6,3.2,92.1,95.3,Brian Flynn,C,64.3,2,9:04,8:01,14.0,65.2,34.8,Montreal Canadiens
510,20,1105,1143,50.8,3.5,5.8,793,806,50.4,2.4,80,28,8.7,92.7,101.4,Alex Galchenyuk,C,54.3,24,16:26,14:08,300.0,42.7,57.3,Montreal Canadiens
511,22,1089,1277,54.0,7.9,13.8,796,913,53.4,6.7,82,18,8.6,93.4,102.1,Brendan Gallagher,RW,55.2,43,16:35,14:07,460.0,44.8,55.2,Montreal Canadiens
512,32,1208,1007,45.5,-3.4,0.9,822,730,47.0,-1.5,72,53,8.5,93.5,102.0,Tom Gilbert,D,45.5,11,19:20,16:37,154.0,58.4,41.6,Montreal Canadiens
513,40,689,593,46.3,-3.1,0.4,497,431,46.4,-3.3,45,28,7.0,95.7,102.7,Sergei Gonchar,D,37.2,5,17:60,15:26,121.0,52.1,47.9,Montreal Canadiens
514,34,552,292,34.6,-15.7,-6.7,366,204,35.8,-14.4,58,23,4.7,94.9,99.6,Manny Malhotra,C,58.2,14,10:51,8:25,79.0,81.8,18.2,Montreal Canadiens
515,36,1497,1547,50.8,4.0,6.1,1067,1111,51.0,3.8,81,79,9.6,93.2,102.8,Andrei Markov,D,41.3,46,24:55,19:09,327.0,51.1,48.9,Montreal Canadiens
516,30,130,74,36.3,-13.7,-1.7,84,56,40.0,-9.9,14,6,2.6,94.4,97.0,Torrey Mitchell,C,66.7,4,10:03,8:25,15.0,71.3,28.7,Montreal Canadiens
517,32,90,45,33.3,-16.8,-1.1,57,32,36.0,-12.9,10,1,0.0,100.0,100.0,Travis Moen,LW,75.0,3,10:30,7:54,12.0,63.5,36.5,Montreal Canadiens
518,26,1179,1264,51.7,5.0,10.5,838,903,51.9,4.8,80,43,10.5,94.4,104.9,Max Pacioretty,LW,56.2,43,19:23,15:14,537.0,40.6,59.4,Montreal Canadiens
519,31,631,650,50.7,2.8,1.7,421,447,51.5,3.7,56,13,8.5,92.0,100.5,P.A. Parenteau,RW,54.8,18,14:59,12:44,177.0,40.8,59.2,Montreal Canadiens
520,24,170,176,50.9,4.7,1.4,122,129,51.4,4.0,17,10,6.3,93.6,99.9,Greg Pateryn,D,47.6,0,12:39,12:02,21.0,54.4,45.6,Montreal Canadiens
521,27,365,278,43.2,-5.5,-1.8,249,189,43.2,-6.1,19,19,9.0,90.6,99.7,Jeff Petry,D,38.7,14,22:11,18:26,62.0,58.3,41.7,Montreal Canadiens
522,32,1246,1215,49.4,1.3,4.8,894,865,49.2,0.5,82,42,8.3,92.8,101.1,Tomas Plekanec,C,63.3,30,19:09,15:03,392.0,55.0,45.0,Montreal Canadiens
523,30,850,699,45.1,-4.0,-2.9,577,518,47.3,-1.7,82,27,7.3,94.7,101.9,Brandon Prust,LW,60.0,15,12:58,11:04,130.0,64.3,35.7,Montreal Canadiens
524,22,602,531,46.9,-3.1,-6.1,429,380,47.0,-3.2,50,18,7.1,93.0,100.2,Jiri Sekac,LW,48.3,21,13:49,12:51,116.0,56.0,44.0,Montreal Canadiens
525,22,207,174,45.7,-0.9,-1.3,139,128,47.9,1.0,20,6,7.1,91.6,98.6,Devante Smith-Pelly,RW,66.7,2,13:18,12:06,42.0,58.0,42.0,Montreal Canadiens
526,25,1556,1698,52.2,6.4,5.9,1115,1211,52.1,5.7,82,112,9.7,92.2,101.9,P.K. Subban,D,44.4,29,26:12,20:21,383.0,49.7,50.3,Montreal Canadiens
527,25,57,41,41.8,-13.1,0.0,34,28,45.2,-8.2,7,2,0.0,88.9,88.9,Eric Tangradi,LW,62.5,0,7:44,7:44,8.0,60.5,39.5,Montreal Canadiens
528,22,118,153,56.5,8.0,1.7,86,105,55.0,5.6,18,0,1.3,95.1,96.4,Christian Thomas,LW,55.3,5,9:06,8:56,47.0,49.4,50.6,Montreal Canadiens
529,22,142,140,49.6,-1.1,-0.3,98,99,50.3,0.2,13,4,2.8,91.1,94.0,Jarred Tinordi,D,31.3,1,12:04,11:41,16.0,58.5,41.5,Montreal Canadiens
530,36,356,293,45.1,-4.8,-1.8,241,203,45.7,-4.6,31,17,9.5,91.1,100.6,Mike Weaver,D,24.2,5,14:10,11:12,33.0,57.5,42.5,Montreal Canadiens
531,26,926,764,45.2,-4.1,-0.1,666,554,45.4,-4.3,79,12,10.9,95.2,106.1,Dale Weise,RW,58.4,26,12:11,11:28,154.0,53.4,46.6,Montreal Canadiens
532,26,27,27,50.0,1.6,-0.7,18,18,50.0,0.9,4,2,14.3,92.9,107.1,Mark Arcobello,C,37.5,3,10:35,10:18,8.0,47.6,52.4,Nashville Predators
533,21,55,50,47.6,-4.1,-1.0,36,38,51.4,-0.5,6,3,4.0,96.3,100.3,Viktor Arvidsson,LW,50.0,3,10:15,10:15,18.0,46.0,54.0,Nashville Predators
534,26,449,435,49.2,-3.2,-2.1,330,335,50.4,-1.8,37,9,8.8,91.6,100.5,Victor Bartley,D,43.1,2,13:26,12:50,65.0,41.5,58.5,Nashville Predators
535,23,601,521,46.4,-7.5,-3.6,451,384,46.0,-8.5,62,10,6.5,93.2,99.7,Taylor Beck,LW,54.5,15,11:56,10:49,143.0,70.6,29.4,Nashville Predators
536,24,79,71,47.3,-5.7,0.2,61,54,47.0,-5.3,7,3,2.6,94.9,97.4,Anthony Bitetto,D,28.6,1,11:47,11:43,7.0,39.1,60.9,Nashville Predators
537,24,635,580,47.7,-5.8,-1.3,461,434,48.5,-5.0,69,14,4.8,91.4,96.2,Gabriel Bourque,LW,60.3,27,12:01,10:34,126.0,71.7,28.3,Nashville Predators
538,27,6,1,14.3,-52.4,-0.2,5,1,16.7,-51.0,1,0,0.0,100.0,100.0,Rich Clune,LW,,0,5:30,5:30,0.0,100.0,0.0,Nashville Predators
539,38,625,704,53.0,-0.5,6.6,458,537,54.0,0.6,62,22,8.4,92.9,101.4,Matt Cullen,C,55.6,26,13:01,11:39,162.0,45.6,54.4,Nashville Predators
540,24,1027,1319,56.2,4.9,8.5,766,973,56.0,4.1,80,45,8.3,91.3,99.6,Mattias Ekholm,D,43.7,30,18:60,16:46,197.0,44.8,55.2,Nashville Predators
541,24,747,938,55.7,4.5,11.0,543,684,55.7,3.6,58,27,9.2,90.8,100.0,Ryan Ellis,D,55.7,21,18:58,16:04,212.0,44.2,55.8,Nashville Predators
542,18,13,13,50.0,3.4,-0.3,10,9,47.4,-3.7,1,0,0.0,85.7,85.7,Kevin Fiala,LW,100.0,2,11:25,11:25,3.0,36.4,63.6,Nashville Predators
543,34,792,851,51.8,-0.6,1.7,567,633,52.8,0.4,59,16,8.7,90.8,99.5,Mike Fisher,C,58.1,27,18:25,13:55,191.0,47.2,52.8,Nashville Predators
544,20,1012,1350,57.2,6.6,12.0,748,994,57.1,6.0,82,57,9.0,91.1,100.1,Filip Forsberg,C,50.3,50,17:18,14:22,471.0,30.1,69.9,Nashville Predators
545,27,236,322,57.7,5.6,3.2,170,237,58.2,5.9,23,15,5.3,91.7,97.0,Cody Franson,D,53.8,10,15:25,13:27,65.0,42.5,57.5,Nashville Predators
546,32,695,488,41.3,-13.5,-3.4,493,362,42.3,-12.6,73,10,8.8,95.1,103.8,Paul Gaustad,C,52.9,19,12:26,10:03,102.0,88.3,11.7,Nashville Predators
547,23,656,770,54.0,2.6,8.9,472,585,55.3,3.5,74,10,6.6,91.9,98.5,Calle Jarnkrok,C,53.4,18,12:51,11:05,178.0,44.6,55.4,Nashville Predators
548,36,501,493,49.6,-3.2,0.3,357,373,51.1,-2.0,48,8,4.8,95.7,100.5,Olli Jokinen,C,63.4,5,13:31,11:53,131.0,52.3,47.7,Nashville Predators
549,20,1089,1285,54.1,2.3,5.6,807,948,54.0,1.7,82,46,7.7,92.1,99.8,Seth Jones,D,46.6,41,19:52,15:56,264.0,44.8,55.2,Nashville Predators
550,24,1684,1686,50.0,-4.6,3.3,1222,1257,50.7,-4.0,81,45,8.5,92.9,101.4,Roman Josi,D,52.5,25,26:25,20:46,383.0,53.7,46.3,Nashville Predators
551,27,883,1183,57.3,6.2,7.7,652,848,56.5,4.6,67,31,9.3,90.7,100.0,James Neal,LW,51.6,37,18:04,15:02,428.0,34.5,65.5,Nashville Predators
552,31,630,458,42.1,-13.0,-6.7,436,333,43.3,-11.9,60,11,7.7,93.5,101.2,Eric Nystrom,LW,61.9,9,13:12,10:52,97.0,82.4,17.6,Nashville Predators
553,30,11,14,56.0,,0.1,7,7,50.0,,1,0,0.0,80.0,80.0,Joe Piskula,D,0.0,0,16:27,16:24,4.0,50.0,50.0,Nashville Predators
554,34,1118,1499,57.3,7.2,7.0,852,1091,56.2,5.0,82,47,9.1,90.6,99.7,Mike Ribeiro,C,56.8,32,18:43,15:42,169.0,29.8,70.2,Nashville Predators
555,31,257,288,52.8,-0.4,2.3,191,213,52.7,-1.0,26,16,8.6,91.9,100.5,Derek Roy,C,54.7,14,13:31,11:22,64.0,29.8,70.2,Nashville Predators
556,21,4,10,71.4,13.9,0.6,3,8,72.7,16.2,1,0,16.7,100.0,116.7,Miikka Salomaki,RW,100.0,0,10:49,9:54,4.0,0.0,100.0,Nashville Predators
557,29,251,247,49.6,-4.7,0.1,181,179,49.7,-4.7,22,2,5.3,88.8,94.1,Mike Santorelli,C,61.4,9,12:53,12:27,70.0,47.4,52.6,Nashville Predators
558,25,968,1237,56.1,5.0,12.0,734,933,56.0,4.4,82,53,9.0,91.4,100.4,Craig Smith,C,59.6,41,15:43,13:10,423.0,33.8,66.2,Nashville Predators
559,29,263,280,51.6,0.7,0.8,184,205,52.7,1.4,25,5,9.8,89.1,98.9,Viktor Stalberg,LW,52.9,7,11:53,11:41,51.0,55.6,44.4,Nashville Predators
560,32,494,529,51.7,-0.4,1.8,355,374,51.3,-1.6,46,13,9.3,92.3,101.6,Anton Volchenkov,D,44.3,3,13:11,12:03,79.0,49.3,50.7,Nashville Predators
561,29,1605,1616,50.2,-4.5,4.3,1158,1205,51.0,-3.6,78,53,7.9,93.1,101.0,Shea Weber,D,51.2,23,26:19,20:40,463.0,53.2,46.8,Nashville Predators
562,25,936,1166,55.5,4.3,15.9,676,839,55.4,3.8,77,32,8.6,93.4,101.9,Colin Wilson,C,60.6,29,16:12,13:38,284.0,39.7,60.3,Nashville Predators
563,29,692,623,47.4,1.1,-6.1,509,458,47.4,1.7,67,14,9.8,92.6,102.4,Steve Bernier,RW,67.3,17,12:56,11:36,165.0,48.8,51.2,New Jersey Devils
564,21,100,113,53.1,5.4,-1.2,81,83,50.6,4.1,11,1,5.9,89.6,95.4,Reid Boucher,LW,54.1,7,11:08,11:03,37.0,39.1,60.9,New Jersey Devils
565,28,155,174,52.9,1.5,-1.7,120,125,51.0,1.4,17,6,4.5,95.7,100.2,Damien Brunner,C,49.2,6,15:09,12:21,59.0,41.3,58.7,New Jersey Devils
566,32,882,755,46.1,-0.4,-3.3,699,568,44.8,-1.7,68,34,9.5,93.2,102.6,Mike Cammalleri,LW,59.9,30,18:20,14:46,262.0,50.8,49.2,New Jersey Devils
